catcher_id,subscription_sum,subscription_count,currency
2617,2500.0,1,0
2619,11800.0,1,1
2620,1000.0,1,0
2621,199.0,1,0
2622,14.16,1,1
2623,12.0,1,1
2624,1000.0,1,1
2625,199.0,1,0
2627,12420.8,4,1
2629,0.0,1,1
2630,123.0,1,0
2631,123.0,1,0
2632,23.8,2,0
2633,199.0,1,0
2634,11800.0,1,1
2635,199.0,1,0
2636,299.0,1,0
2638,199.0,1,0
2640,11800.0,1,1
2641,11800.0,1,1
2642,209.0,2,0
2643,11800.0,1,1
2644,199.0,1,0
2645,11800.0,1,1
2646,8400.6,3,1
2647,199.0,1,0
2648,23.6,1,1
2649,23.6,1,1
2654,199.0,1,0
2657,500.0,1,0
2658,500.0,1,0
2659,500.0,1,0
2661,250.0,1,0
2663,5200.0,1,0
2664,499.0,3,0
2665,499.0,2,0
2666,299.0,2,0
2667,199.0,1,0
2668,11.8,1,1
2669,11.8,1,1
2670,11.8,1,1
2671,11.8,1,1
2672,11.8,1,1
2674,249.0,4,1
2675,199.0,1,0
2677,11.8,1,1
2678,228.0,3,1
2679,100.0,1,0
2680,118.0,1,1
2681,10.0,1,0
2682,199.0,1,0
2683,41.3,1,1
2685,53100.0,1,1
2686,118.0,1,1
2687,100.0,1,1
2688,53100.0,1,1
2692,23.6,1,1
2693,53100.0,1,1
2694,11.8,1,1
2697,11800.0,1,1
2700,100.0,1,1
2701,100.0,1,1
2702,200.0,2,0
2705,199.0,1,0
2706,1.0,1,0
2707,1.0,1,0
2708,10.0,1,0
2709,199.0,1,0
2710,10.0,1,0
2711,12.0,1,0
2712,12.0,1,0
2713,199.0,1,0
2714,9.0,1,0
2715,12.0,1,0
2717,199.0,1,0
2718,12.0,1,1
2722,12.0,1,1
2723,11800.0,1,1
2724,199.0,1,0
2726,19.0,1,0
2727,19.0,1,0
2728,137.0,3,0
2733,1000.0,1,1
2735,23.6,1,1
2741,199.0,1,0
2742,10.0,1,0
2743,10.0,1,0
2744,1.0,1,0
2745,12.0,1,0
2746,53100.0,1,1
2747,12.0,1,0
2749,12.0,1,0
2750,5000.0,1,0
2751,1000.0,1,1
2754,100.0,1,1
2755,100.0,1,0
2756,118.0,1,1
2757,1180.0,1,1
2758,12.0,1,1
2759,118.0,1,1
2760,11800.0,1,1
2761,118.0,1,1
2762,118.0,1,1
2763,118.0,1,1
2764,53100.0,1,1
2765,11.8,1,1
2766,11800.0,1,1
2767,118.0,1,1
2770,11800.0,1,1
2771,11800.0,1,1
2772,23.6,1,1
2773,199.0,1,0
2774,11800.0,1,1
2781,199.0,1,0
2783,199.0,1,0
2784,5000.0,1,1
2786,5900.0,1,1
2788,199.0,1,0
2790,199.0,1,0
2791,11800.0,1,1
2792,1.0,1,0
2796,10000.0,1,1
2798,118.0,1,1
2802,199.0,1,0
2804,11.8,1,1
2805,199.0,1,0
2806,11.8,1,1
2807,1.0,1,1
2808,11800.0,1,1
2809,11.8,1,1
2810,1180.0,1,1
2811,1180.0,1,1
2812,11800.0,1,1
2813,5000.0,1,0
2814,1000.0,1,1
2815,1180.0,1,1
2816,11.8,1,1
2817,199.0,1,0
2818,100.0,1,0
2819,100.0,1,1
2820,23.6,1,1
2824,199.0,1,0
2825,53100.0,1,1
2826,1.0,1,1
2827,100.0,1,1
2828,11800.0,1,1
2829,450.0,2,1
2831,413.0,1,1
2832,1.18,1,1
2833,11800.0,1,1
2834,1.18,1,1
2835,19.0,1,0
2836,199.0,1,0
2838,100.0,1,0
2839,22.42,1,1
2840,199.0,1,0
2841,19.0,1,0
2842,199.0,1,0
2845,53114.16,2,1
2846,120.0,1,1
2847,299.0,2,0
2848,141.6,1,1
2849,134.8,2,1
2850,357.0,4,0
2851,10000.0,1,1
2852,100.0,1,1
2853,1.18,1,1
2854,1180.0,1,1
2855,12000.0,3,1
2856,14260.0,2,1
2857,54101.0,3,1
2858,11.8,1,1
2859,53.1,1,1
2860,100.0,1,1
2862,1.0,1,0
2863,118.0,1,1
2864,1.0,1,0
2866,5000.0,1,0
2867,10000.0,1,1
2870,5900.0,1,1
2871,53.1,1,1
2875,10.0,1,0
2876,53.1,1,1
2879,53.1,1,1
2883,23.6,1,1
2884,53.1,1,1
2886,199.0,1,0
2890,199.0,1,0
2896,53.1,1,1
2897,100.0,1,0
2898,11.8,1,1
2899,11.8,1,1
2900,11.8,1,1
2901,199.0,1,0
2903,11.8,1,1
2904,199.0,1,0
2905,11.8,1,1
2906,199.0,1,0
2908,53.1,1,1
2911,11.8,1,1
2912,11.8,1,1
2915,53.1,1,1
2916,11.8,1,1
2917,11.8,1,1
2918,11.8,1,1
2920,11.8,1,1
2921,11800.0,1,1
2925,199.0,1,0
2927,199.0,1,0
2929,199.0,1,0
2930,11.8,1,1
2931,23.6,1,1
2932,53.1,1,1
2933,199.0,1,0
2934,11.8,1,1
2935,53.1,1,1
2936,118.0,1,1
2937,118.0,1,1
2938,200.18,2,1
2939,11800.0,1,1
2940,11.8,1,1
2941,11800.0,1,1
2942,11.8,1,1
2943,11.8,1,1
2944,199.0,1,0
2945,118.0,1,1
2946,100.0,1,0
2947,11.8,1,1
2948,118.0,1,1
2949,317.0,2,1
2950,100.0,1,0
2951,118.0,1,1
2952,1.0,1,1
2953,11.8,1,1
2954,11800.0,1,1
2955,23.6,1,1
2956,11800.0,1,1
2957,2646.0,10,0
2958,11.8,1,1
2959,317.0,2,1
2960,53.1,1,1
2961,53.1,1,1
2962,100.0,1,1
2963,100.0,1,0
2964,100.0,1,1
2966,100.0,1,0
2967,2000.0,1,0
2968,2000.0,1,0
2969,2000.0,1,0
2970,2000.0,1,1
2971,0.0,1,0
2972,0.0,1,0
2973,0.0,1,0
2974,100.0,1,1
2975,100.0,1,0
2976,100.0,1,1
2977,0.0,1,0
2978,0.0,1,0
2979,118.0,1,1
2980,0.0,1,0
2981,23.6,1,1
2982,118.0,1,1
2983,11800.0,1,1
2984,1.0,1,0
2985,23.6,1,1
2986,23.6,1,1
2987,23.6,1,1
2988,23.6,1,1
2989,23.6,1,1
2990,23.6,1,1
2991,10000.0,1,0
2992,10000.0,1,1
2993,10000.0,1,0
2994,0.0,1,0
2997,53.1,1,1
2998,23.6,1,1
2999,53.1,1,1
3000,11999.0,2,1
3001,23.6,1,1
3002,23.6,1,1
3003,11800.0,1,1
3004,53.1,1,1
3005,100.0,1,0
3006,0.0,1,0
3007,2.0,1,0
3009,100.0,1,0
3010,2.0,1,0
3011,53.1,1,1
3012,53.1,1,1
3013,1180.0,1,1
3014,10.0,1,0
3015,1.18,1,1
3016,300.0,1,0
3017,300.0,1,1
3018,354.0,1,1
3020,23.6,1,1
3021,23.6,1,1
3022,0.0,1,0
3023,53.1,1,1
3024,23.6,1,1
3025,23.6,1,1
3026,23.6,1,1
3027,23.6,1,1
3029,197.88,4,1
3031,23.6,1,1
3032,23.6,1,1
3033,11.8,1,1
3034,11800.0,1,1
3035,1000.0,1,0
3036,100.0,1,0
3037,6100.0,3,0
3039,10.0,1,0
3040,10.0,1,0
3041,1379.0,2,1
3043,0.0,1,0
3046,0.0,1,0
3047,0.0,1,0
3049,0.0,1,0
3050,0.0,1,1
3052,0.0,1,0
3053,199.0,1,0
3054,100000.0,1,1
3055,1180.0,1,1
3056,1000.0,1,0
3057,100.0,1,1
3058,100.0,1,1
3059,199.0,1,0
3060,53.1,1,1
3062,0.0,1,0
3064,1.0,1,0
3065,1.0,1,0
3066,91.0,1,0
3067,1.0,1,1
3068,1.0,1,0
3069,1.0,1,1
3070,1.18,1,1
3071,1000.0,1,0
3072,1000.0,1,0
3073,1000.0,1,1
3074,11.8,1,1
3075,1000.0,1,0
3076,10.0,1,0
3078,53.1,1,1
3079,100.0,1,0
3081,133.0,2,1
3082,0.0,1,0
3084,0.0,1,0
3087,0.0,1,0
3088,0.0,1,0
3089,1000.0,1,1
3091,3.0,1,0
3092,0.0,1,0
3093,10.0,1,0
3098,199.0,1,0
3100,100.0,1,1
3102,100.0,1,0
3104,1000.0,1,1
3105,1000.0,1,0
3107,100.0,1,1
3109,200.0,2,0
3111,0.0,1,0
3113,1180.0,1,1
3116,1000.0,1,0
3118,53.1,1,1
3119,1.18,1,1
3121,1180.0,1,1
3125,1000.0,1,0
3131,1.0,1,0
3139,1379.0,2,1
3143,0.0,1,0
3145,11.8,1,1
3147,199.0,1,0
3150,118.0,2,1
3152,199.0,1,0
3153,45.0,1,0
3155,45.0,1,0
3156,1.0,1,0
3157,1.0,1,1
3158,123.0,1,0
3159,11.8,1,1
3160,12.0,1,1
3161,14.16,1,1
3163,231.0,3,0
3164,12.0,1,0
3166,12.0,1,1
3168,11.8,1,1
3169,53.1,1,1
3171,53.1,1,1
3173,147.0,2,0
3174,11800.0,1,1
3176,53.1,1,1
3178,11.8,1,1
3179,209.0,2,0
3181,100.0,1,0
3183,118.0,1,1
3184,5000.0,1,1
3185,5000.0,1,1
3186,500.0,1,0
3187,5000.0,1,0
3188,5000.0,1,1
3189,5900.0,1,1
3194,109.0,1,0
3196,100.0,1,0
3197,100.0,1,0
3198,100.0,1,1
3199,109.0,1,1
3203,22.0,1,1
3205,141.6,1,1
3206,125.0,1,0
3209,22.0,1,1
3214,100.0,1,0
3218,171.1,1,1
3220,145.0,1,1
3221,171.1,1,1
3223,11.8,1,1
3225,120.0,1,0
3226,141.6,1,1
3228,10000.0,1,0
3229,0.0,1,0
3238,1000.0,1,0
3241,53.1,1,1
3242,10.0,1,1
3249,10.0,1,0
3250,100.0,1,0
3251,1.18,1,1
3257,100.0,1,0
3258,100.0,1,0
3261,150.0,1,1
3263,355.76,4,1
3264,100.0,1,0
3265,1.0,1,1
3266,1.0,1,0
3267,100.0,1,0
3268,23.6,1,1
3269,100.0,1,1
3270,100.0,1,1
3271,1122.0,2,0
3272,2000.0,2,0
3273,0.0,1,0
3275,10.0,1,0
3277,199.0,1,0
3279,100.0,2,0
3280,80.0,1,0
3281,80.0,1,0
3282,233.0,1,0
3283,300.0,3,0
3284,100.0,1,1
3285,100.0,1,0
3286,11.8,1,1
3288,10.0,1,0
3289,140.0,1,0
3291,200.0,2,0
3292,100.0,1,0
3293,100.0,1,1
3294,336.0,3,1
3297,1711.0,6,0
3298,200.0,2,0
3299,1.0,1,0
3303,1000.0,1,1
3304,122.0,1,0
3305,1180.0,1,1
3306,15.0,1,0
3307,1180.0,1,1
3308,53.1,1,1
3309,53.1,1,1
3310,199.0,1,0
3311,199.0,1,0
3312,199.0,1,0
3313,199.0,1,0
3314,118.0,1,1
3315,199.0,1,0
3316,53.1,1,1
3317,209.0,2,0
3318,11.8,1,1
3320,199.0,1,0
3322,20000.0,1,0
3324,1180.0,1,1
3325,10500.0,1,0
3327,100.0,1,1
3328,4500.0,1,1
3329,100.0,1,0
3330,1000.0,1,1
3332,9267.72,1,1
3333,7000.0,1,0
3334,1100.0,2,0
3336,11.8,1,1
3337,11800.0,1,1
3339,11800.0,1,1
3340,199.0,1,0
3341,1000.0,1,0
3342,1118.0,2,1
3343,3500.0,2,0
3344,2360.0,2,1
3345,23.6,1,1
3346,1.18,1,1
3347,23.6,1,1
3348,23.6,1,1
3349,23.6,1,1
3350,23.6,1,1
3351,23.6,1,1
3352,23.6,1,1
3353,11800.0,1,1
3354,11800.0,1,1
3355,11800.0,1,1
3356,11800.0,1,1
3357,11800.0,1,1
3358,11800.0,1,1
3359,11800.0,1,1
3360,11800.0,1,1
3361,11800.0,1,1
3362,11800.0,1,1
3363,11800.0,1,1
3364,11.8,1,1
3365,1.18,1,1
3366,11800.0,1,1
3367,23.6,1,1
3368,50000.0,1,1
3369,50000.0,1,1
3370,50000.0,1,1
3371,50000.0,1,1
3372,118.0,1,1
3373,317.0,2,1
3374,199.0,1,0
3375,100.0,1,0
3376,11800.0,1,1
3377,100.0,1,1
3378,10000.0,1,1
3379,10000.0,1,1
3380,10000.0,1,1
3381,10000.0,1,1
3382,10234.0,4,1
3383,100.0,1,1
3384,1113.6,2,1
3389,1000.0,1,0
3390,199.0,1,0
3394,1379.0,2,1
3395,1.18,1,1
3396,1.18,1,1
3397,1.18,1,1
3400,23.6,1,1
3401,349.0,2,0
3402,199.0,1,0
3403,199.0,1,0
3404,1180.0,1,1
3405,199.0,1,0
3406,1.18,1,1
3407,120.0,1,0
3408,0.0,1,1
3410,0.0,1,0
3412,100.0,1,0
3413,100.0,1,0
3414,100.0,1,0
3415,100.0,1,0
3417,1180.0,1,1
3418,11800.0,1,1
3419,50000.0,1,1
3420,11800.0,1,1
3424,109.0,1,1
3425,500.0,1,1
3427,118.0,1,1
3428,118.0,1,1
3429,199.0,1,0
3430,5000.0,1,1
3431,118.0,1,1
3432,118.0,1,1
3433,118.0,1,1
3435,50.0,1,1
3436,118.0,1,1
3437,885.0,1,1
3438,118.0,1,1
3439,109.0,1,1
3440,118.0,1,1
3441,109.0,1,1
3442,817.5,1,1
3443,5.9,1,1
3444,50.0,1,0
3445,50.0,1,0
3446,199.0,1,0
3447,885.0,1,1
3448,50.0,1,1
3449,1090.0,1,1
3450,11800.0,1,1
3451,125.0,1,1
3452,70.0,1,1
3453,50.0,1,0
3454,20.0,1,0
3455,30.0,1,0
3456,20.0,1,1
3457,885.0,1,1
3458,20.0,1,1
3459,885.0,1,1
3460,20.0,1,1
3461,70.0,2,0
3462,20.0,1,0
3463,370.0,3,0
3464,153.4,1,1
3466,10.9,1,1
3467,11.8,1,1
3468,1016.5,2,1
3469,199.0,1,0
3470,817.5,1,1
3472,135.0,1,1
3473,159.3,1,1
3475,1016.5,2,1
3476,50.0,1,1
3478,49.05,1,1
3481,885.0,1,1
3482,199.0,1,0
3483,100.0,1,0
3484,118.0,1,1
3492,199.0,1,0
3498,200.0,1,1
3499,199.0,1,0
3500,236.0,1,1
3501,199.0,1,0
3502,11806089.0,25,1
3503,1.18,1,1
3504,885.0,1,1
3508,100.0,1,0
3510,885.0,1,1
3512,29500.0,1,1
3513,150.0,1,1
3514,177.0,1,1
3515,1180.0,1,1
3516,1180.0,1,1
3518,885.0,1,1
3536,1.18,1,1
3538,1180.0,1,1
3549,1090.0,1,1
3550,1270.0,1,1
3551,1270.0,1,1
3552,1270.0,1,1
3553,10000.0,1,1
3554,70800.0,6,1
3555,1.18,1,1
3557,1180.0,1,1
3558,1180.0,1,1
3560,885.0,1,1
3561,23.6,1,1
3562,1180.0,1,1
3563,11800.0,1,1
3564,1180.0,1,1
3565,1180.0,1,1
3566,11800.0,1,1
3567,118.0,1,1
3568,1.18,1,1
3569,118.0,1,1
3570,11800.0,1,1
3571,118.0,1,1
3572,1180.0,1,1
3573,1180.0,1,1
3574,11800.0,1,1
3575,1180.0,1,1
3576,1180.0,1,1
3577,1180.0,1,1
3578,1180.0,1,1
3579,23.6,1,1
3580,23.6,1,1
3581,23.6,1,1
3597,1000.0,1,1
3598,500.0,1,1
3599,11800.0,1,1
3600,500.0,1,1
3601,1084.0,2,1
3602,885.0,1,1
3603,11800.0,1,1
3604,500.0,1,1
3605,11800.0,1,1
3606,11800.0,1,1
3607,11800.0,1,1
3608,200.0,1,1
3609,11800.0,1,1
3610,23.6,1,1
3611,20.0,1,1
3612,100.0,1,1
3613,1000.0,1,1
3614,100.0,1,0
3615,199.0,1,0
3616,118.0,1,1
3617,100.0,1,0
3618,199.0,1,0
3619,317.0,2,1
3620,100.0,1,0
3621,100.0,1,0
3622,20000.0,1,1
3624,23600.0,1,1
3625,885.0,1,1
3626,12100.0,3,1
3628,2951180.0,2,1
3629,118.0,1,1
3631,2953559.0,5,1
3632,199.0,1,0
3634,218.0,2,1
3635,11800.0,1,1
3636,53.1,1,1
3637,1.18,1,1
3638,1280.0,2,1
3639,199.0,1,0
3640,100.0,1,1
3641,118.0,1,1
3642,590.0,1,1
3643,11800.0,1,1
3647,2950000.0,1,1
3648,299.0,2,0
3649,1298.0,2,1
3650,100.0,1,0
3651,100.0,1,0
3652,200.0,2,0
3653,118.0,1,1
3654,248.0,3,1
3655,1239.0,3,1
3656,317.0,2,1
3658,100.0,1,0
3659,1354.0,2,1
3660,118.0,1,1
3663,100.0,1,0
3664,2950000.0,1,1
3665,11800.0,1,1
3666,100.0,1,0
3667,150.0,1,1
3668,11800.0,1,1
3669,177.0,1,1
3670,150.0,1,1
3671,177.0,1,1
3672,150.0,1,1
3673,150.0,1,1
3674,177.0,1,1
3675,177.0,1,1
3676,12.0,1,1
3677,11.8,1,1
3678,17718419.18,33,1
3681,4.0,1,0
3682,4.0,1,0
3683,700000.0,1,1
3684,826000.0,1,1
3685,1416.0,2,1
3688,118.0,1,1
3689,100.0,1,1
3690,118.0,1,1
3691,1.0,1,0
3692,1770.0,1,1
3693,118.0,1,1
3694,1.18,1,1
3695,118.0,1,1
3696,118.0,1,1
3698,100.0,1,1
3699,100.0,1,1
3700,100.0,1,1
3702,100.0,1,0
3705,100.0,1,0
3706,112.0,2,0
3707,100.0,1,0
3708,32639.16,12,1
3709,100.0,1,1
3711,118.0,1,1
3712,2950177.0,2,1
3713,591.18,2,1
3715,201.0,2,0
3717,998.0,7,0
3719,1.0,1,0
3720,1.0,1,0
3721,1.0,1,0
3723,1084.0,2,1
3724,2950000.0,1,1
3725,100.0,1,1
3726,500.0,1,1
3727,50.0,1,1
3728,2950000.0,1,1
3729,0.0,1,1
3730,0.0,1,1
3731,200.18,2,1
3732,1084.0,2,1
3733,1500.0,2,0
3734,100.0,1,0
3735,1.18,1,1
3737,118.0,1,1
3738,4720.0,1,1
3739,5000.0,1,1
3740,23.6,1,1
3742,1180.0,2,1
3743,2950.0,2,1
3745,6490.0,2,1
3746,31871.8,5,1
3747,15000.0,2,0
3748,23.6,1,1
3749,0.0,1,1
3750,23.6,1,1
3751,0.0,1,1
3752,0.0,1,1
3753,23.6,1,1
3754,199.0,2,0
3759,349.0,2,0
3760,23.6,1,1
3761,27846.08,4,1
3763,318.0,2,1
3765,1379.0,2,1
3766,500.0,2,1
3767,11800.0,1,1
3768,100.0,1,1
3771,3380.0,4,1
3774,100.0,1,0
3775,199.0,1,0
3777,299.0,2,0
3779,100.0,1,1
3783,572.0,3,1
3787,135.0,1,0
3793,200.0,2,0
3794,199.0,2,0
3795,199.0,2,1
3797,118.0,1,1
3798,300.0,1,1
3800,0.0,1,1
3801,0.0,1,0
3802,885.0,1,1
3803,2600.0,3,0
3805,2100.0,2,0
3806,2950885.0,2,1
3811,2500.0,2,0
3812,4700.0,9,0
3816,1135.0,2,1
3818,1.18,1,1
3819,2300.0,5,0
3824,33.6,2,1
3825,299.0,2,0
3827,199.0,1,0
3828,299.0,3,1
3829,610.0,4,0
3831,11800.0,1,1
3832,0.0,1,0
3833,0.0,1,0
3834,0.0,1,1
3835,0.0,1,0
3836,50.0,2,0
3837,1.18,1,1
3839,2950452.3600000003,7,1
3840,321.36,5,1
3841,321.18,6,1
3842,826.0,5,1
3844,1038.1599999999999,7,1
3845,0.0,1,0
3846,2950499.8,9,1
3847,20.0,3,0
3848,438.36,6,1
3852,199.0,1,0
3853,2000.0,1,0
3854,2000.0,1,1
3855,118.0,1,1
3856,1.18,1,1
3857,171.1,2,1
3858,938.1,2,1
3859,885.0,1,1
3860,199.0,1,0
3861,654.0,5,1
3862,1770.0,2,1
3863,0.0,1,0
3864,1000.0,1,0
3866,1000.0,1,1
3867,1000.0,1,1
3868,0.0,1,0
3869,1003.0,2,1
3870,236.0,2,1
3871,3068.0,2,1
3872,5900.0,2,1
3875,100.0,1,1
3876,100.0,1,0
3877,100.0,1,1
3878,2950.0,1,1
3879,199.0,1,0
3880,3003.1,2,1
3882,2950118.0,2,1
3883,11.8,1,1
3884,100.0,1,0
3887,100.0,1,1
3888,118.0,1,1
3890,199.0,1,0
3891,100.0,1,0
3892,100.0,1,0
3894,118.0,1,1
3895,268.0,4,1
3897,1437.0,9,0
3898,2952099.7,12,1
3899,2950.0,1,1
3900,2950236.0,3,1
3901,199.0,1,0
3902,867.0,5,0
3905,2950.0,1,1
3906,2952425.86,22,1
3907,129.8,2,1
3910,1003.0,2,1
3911,1203.6,3,1
3912,118.0,1,1
3913,1.0,1,1
3915,3068.0,2,1
3916,2950118.0,2,1
3917,247.8,3,1
3918,118.0,1,1
3919,4249.0,3,0
3921,304.0,3,0
3923,199.0,1,0
3924,129.8,2,1
3925,5905265.0,23,1
3927,290.0,2,0
3928,2953450.0,3,1
3929,0.0,1,0
3930,0.0,1,0
3931,0.0,1,1
3932,0.0,1,1
3933,708.0,2,1
3935,118.0,1,1
3936,896.8,3,1
3937,6300.0,2,0
3940,6050.0,2,0
3941,15000.0,1,1
3944,118.0,1,1
3945,5029.0,2,1
3946,236.0,2,1
3947,3216.0,4,1
3948,2953829.54,16,1
3950,4950.0,4,0
3952,23.6,1,1
3953,2950708.0,3,1
3954,23.6,1,1
3955,23.6,1,1
3956,23.6,1,1
3957,1000.0,7,0
3958,35.400000000000006,2,1
3959,23.6,1,1
3960,3050.0,2,1
3961,199.0,1,0
3964,1398.0,3,0
3966,24600.0,3,1
3968,199.0,1,0
3970,1.18,1,1
3971,200.0,2,0
3972,100.0,2,0
3973,200.0,2,0
3974,236.0,2,1
3975,236.0,2,1
3976,607.9,8,1
3977,420.0,4,0
3978,887.8,9,1
3980,500.0,4,0
3981,300.0,3,0
3982,59.0,1,1
3985,210.04,6,1
3986,0.0,1,1
3987,300.0,4,0
3988,1318.0,4,1
3989,2950118.0,2,1
3991,7810.0,7,1
3992,17700.0,1,1
3993,5000.0,1,1
3995,19750.0,3,1
3997,6018.0,3,1
4000,6254.0,5,1
4002,11800354.0,7,1
4003,236.0,2,1
4005,12036.0,3,1
4006,1600.0,3,0
4007,650.0,3,0
4009,15.16,4,1
4010,118.0,1,1
4011,118.0,1,1
4013,100.0,1,0
4014,100.0,1,1
4015,1690.2,6,1
4016,1180.0,1,1
4017,499.0,3,0
4018,1332.6,6,1
4020,6508.099999999999,9,1
4021,1180.0,1,1
4022,5546.0,14,1
4023,1180.0,7,1
4024,1889.0,4,1
4026,110.0,1,0
4028,1180.0,1,1
4029,1420.1,5,1
4030,1180.0,1,1
4031,1180.0,1,1
4032,11800.0,1,1
4033,1180.0,1,1
4034,1180.0,1,1
4035,1180.0,1,1
4036,1180.0,1,1
4037,752.1,5,1
4038,3799.6,17,1
4039,2952714.0,6,1
4040,165.2,3,1
4042,1180.0,1,1
4043,829.0,6,0
4044,1180.0,1,1
4045,1180.0,1,1
4046,1180.0,1,1
4047,1180.0,1,1
4048,590.0,4,1
4049,140.0,1,0
4050,199.0,2,0
4051,236.0,3,1
4052,799.0,6,0
4053,0.0,1,0
4054,499.0,4,0
4058,2382.0,8,0
4059,2438.0,9,1
4062,1298.0,2,1
4063,4184.0,10,1
4064,1000.0,1,1
4065,118.0,1,1
4066,219.0,2,0
4067,8968.0,7,1
4071,16756.0,10,1
4074,1180.0,1,1
4075,3776.0,5,1
4079,199.0,1,0
4080,199.0,1,0
4082,199.0,1,0
4084,2950.0,1,1
4086,5000.0,1,0
4088,500.0,1,0
4094,1000.0,1,0
4096,3000.0,1,0
4099,5000.0,1,0
4103,1180.0,1,1
4104,1298.0,2,1
4105,1534.0,4,1
4109,3947.1,11,1
4112,59050.0,11,1
4113,354.0,3,1
4116,118.0,1,1
4119,597.0,3,0
4122,5900.0,1,1
4123,118.0,1,1
4124,590.0,5,1
4132,3023.0,18,0
4138,289.1,3,1
4140,354.0,3,1
4142,2961800.0,2,1
4143,11800.0,1,1
4145,129.8,2,1
4147,2950.0,1,1
4149,129.8,2,1
4150,129.8,2,1
4152,129.8,2,1
4154,398.0,2,0
4156,590.0,1,1
4158,500.0,1,0
4160,23.6,1,1
4161,23.6,1,1
4162,23.6,1,1
4163,129.8,2,1
4165,129.8,2,1
4167,129.8,2,1
4169,199.0,1,0
4170,199.0,1,0
4171,23.6,1,1
4173,23.6,1,1
4174,11800.0,1,1
4175,11.8,1,1
4177,23.6,1,1
4178,23.6,1,1
4179,23.6,1,1
4180,11800.0,1,1
4181,118.0,1,1
4182,23.6,1,1
4183,23.6,1,1
4184,23.6,1,1
4185,2950.0,1,1
4186,877.0,5,0
4188,2950.0,1,1
4190,200.0,2,0
4191,100.0,1,0
4192,5911.8,2,1
4193,23.6,1,1
4194,23.6,1,1
4195,23.6,1,1
4196,199.0,1,0
4198,2950.0,1,1
4200,5435.0,8,0
4201,100.0,1,0
4204,2951003.0,6,1
4206,1180.0,10,1
4207,699.0,2,0
4209,118.0,1,1
4210,31131.9,19,1
4211,2145.0,14,0
4212,12198.0,8,0
4213,29128.0,8,1
4214,2950.0,1,1
4215,7121.0,8,0
4217,112.0,2,0
4218,399.0,3,0
4219,118.0,1,1
4220,2950472.0,5,1
4221,118.0,1,1
4223,2950.0,1,1
4224,17700.0,2,1
4225,199.0,1,0
4226,4734.0,6,1
4228,236.0,2,1
4231,2500.0,10,0
4232,1100.0,2,0
4233,100.0,1,0
4234,0.0,1,1
4235,2950000.0,1,1
4236,0.0,1,1
4238,1000.0,2,0
4240,48340.0,7,1
4243,130.0,1,0
4244,672.0,4,1
4245,118.0,1,1
4248,118.0,1,1
4250,299.0,2,0
4253,30623.64,16,1
4254,138.0,2,1
4256,118.0,1,1
4257,199.0,1,0
4259,0.0,1,0
4260,0.0,1,0
4262,0.0,1,0
4264,199.0,2,0
4266,54972.38,47,1
4267,182.9,5,1
4269,598.0,3,0
4271,1000.0,2,0
4276,2950.0,1,1
4277,826.0,5,1
4283,0.0,1,0
4284,0.0,1,1
4285,199.0,1,0
4286,472.0,3,1
4287,400.0,1,0
4288,120.0,1,0
4289,0.0,1,1
4290,199.0,1,0
4297,118.0,1,1
4298,2950.0,1,1
4300,100.0,1,0
4301,118.0,1,1
4303,199.0,1,0
4304,2342.0,1,0
4305,2342.0,1,0
4306,2950.0,1,1
4307,70.8,1,1
4308,2973.6,2,1
4310,118.0,1,1
4311,2950.0,1,1
4312,2950.0,1,1
4313,199.0,1,0
4315,199.0,1,0
4316,199.0,1,0
4317,0.0,1,1
4318,0.0,1,0
4319,118.0,1,1
4320,118.0,1,1
4321,0.0,1,0
4322,0.0,1,1
4323,0.0,1,0
4324,0.0,1,0
4325,0.0,1,0
4326,0.0,1,0
4327,443.0,4,0
4331,0.0,1,0
4334,2950.0,1,1
4337,2950000.0,1,1
4338,2950000.0,1,1
4341,199.0,1,0
4343,199.0,1,0
4345,0.0,1,1
4348,0.0,1,1
4352,199.0,2,0
4353,0.0,1,1
4354,0.0,1,1
4355,120.0,1,0
4356,118.0,1,1
4358,11918.0,2,1
4362,118.0,1,1
4364,118.0,1,0
4371,118.0,1,1
4374,796.0,4,0
4376,199.0,1,0
4377,158.0,3,1
4378,200.0,1,0
4379,118.0,1,1
4382,2950118.0,2,1
4383,2950118.0,2,1
4384,218.0,2,1
4388,218.0,2,1
4389,3068.0,2,1
4391,1000.0,1,1
4392,3068.0,2,1
4394,210.0,2,1
4397,100.0,1,1
4398,100.0,1,1
4399,100.0,1,0
4400,100.0,1,1
4401,2950247.8,4,1
4402,0.0,1,0
4403,236.0,2,1
4404,2950129.8,3,1
4405,59.0,1,1
4406,2194.0,12,0
4408,100.0,1,1
4409,0.0,1,1
4410,0.0,1,0
4413,2950.0,1,1
4418,118.0,1,1
4420,250.0,1,0
4421,947.0,5,0
4424,118.0,1,1
4429,20.0,1,1
4430,200.0,1,1
4431,2752.0,14,1
4432,731.0,6,1
4433,23.6,1,1
4434,23.6,1,1
4435,23.6,1,1
4437,5903870.4,7,1
4438,23.6,1,1
4439,23.6,1,1
4440,2950.0,1,1
4443,23.6,1,1
4444,2950.0,1,1
4446,6018.0,3,1
4447,118.0,1,1
4449,105.6,2,1
4450,118.0,1,1
4451,23.6,1,1
4452,270.0,4,0
4453,2958117.8,17,1
4454,4480.0,6,1
4457,23.6,1,1
4458,698.0,4,0
