jobma_catcher_id,company_size,is_premium,subscription_status,jobma_catcher_status,sub_users,wallet_amount,is_unlimited,plan_type,subscription_sum,subscription_count,invitations,pre_recorded_kit_counts,number_of_jobs_posted,pre_rec_interview_taken,days_since_login
4466,1-25,0,2,1,0,60.0,0,1,0.3,1,3,1,1,0,1572
4467,1-25,1,2,0,0,60.0,0,1,138.8,1,0,0,0,0,1549
4468,1-25,1,2,1,0,60.0,0,1,138.8,1,0,0,0,0,1572
4469,1-25,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,0
4470,1-25,0,2,1,0,60.0,1,0,0.6,1,0,0,0,0,0
4471,1-25,0,2,1,0,60.0,1,0,0.7,1,0,0,0,0,0
4472,500-1000,0,2,1,0,60.0,0,1,138.8,1,0,0,0,0,1571
4473,26-100,0,2,1,0,60.0,1,0,0.8,1,0,0,0,0,0
4474,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0
4477,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0
4478,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0
4479,1-25,0,2,1,0,60.0,1,0,0.1,1,0,0,0,0,0
4482,101-500,1,2,1,1,60.0,0,0,17.2,9,0,0,0,0,1568
4484,1-25,1,2,1,0,60.0,0,1,138.8,1,0,0,0,0,1570
4485,1-25,1,2,1,0,60.0,0,1,138.8,1,0,0,0,0,1570
4486,1-25,1,2,1,0,60.0,0,1,138.8,1,0,0,0,0,1569
4487,26-100,1,2,1,0,60.0,0,0,1.2,1,0,0,0,0,0
4488,26-100,1,2,1,0,60.0,0,0,1.2,1,0,0,0,0,1570
4489,26-100,1,2,1,0,60.0,0,0,1.2,1,0,0,0,0,1570
4490,26-100,1,2,1,0,60.0,0,0,1.2,1,0,0,0,0,1570
4491,26-100,1,2,1,0,60.0,0,0,1.2,1,0,0,0,0,1569
4492,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0
4493,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0
4494,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0
4495,26-100,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,0
4496,101-500,0,2,1,0,60.0,0,0,0.0,1,0,1,0,0,0
4498,26-100,1,1,1,2,60.0,0,0,12.1,6,0,0,0,0,1569
4505,26-100,0,1,1,0,60.0,0,0,2.3,1,0,0,0,0,1569
4509,1-25,1,2,1,0,60.0,0,0,45.0,26,0,0,0,0,1565
4512,1-25,1,1,1,0,60.0,0,0,3.7,7,0,0,0,0,1565
4513,1-25,1,2,1,0,60.0,1,0,24.3,7,0,0,0,0,1561
4522,26-100,0,2,1,0,60.0,0,1,5.9,5,0,0,0,0,1565
4523,26-100,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1568
4524,26-100,0,1,1,0,60.0,0,1,38.0,12,0,0,0,0,1465
4525,500-1000,0,2,1,1,60.0,0,1,140.0,2,5,1,1,4,1561
4527,1-25,1,2,1,1,60.0,0,0,15.2,8,3,1,2,2,1554
4528,26-100,1,1,1,0,60.0,0,1,54.0,21,0,0,0,0,1565
4529,1-25,1,1,1,2,60.0,0,0,47.2,17,0,0,0,0,1558
4531,26-100,0,1,1,0,60.0,0,1,142.5,4,0,0,0,0,1565
4532,500-1000,0,2,1,0,60.0,0,1,26.3,7,0,0,0,0,1565
4534,26-100,1,1,1,0,60.0,0,1,14.3,7,0,0,0,0,1565
4535,26-100,1,2,1,0,60.0,0,1,7.5,2,0,0,0,0,1565
4537,26-100,1,2,1,0,60.0,1,1,10.3,7,0,0,0,0,1565
4538,500-1000,0,2,1,0,60.0,0,1,0.0,1,0,0,0,0,0
4539,101-500,0,2,1,1,60.0,0,1,1.4,1,0,0,1,0,1565
4540,101-500,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,1565
4541,101-500,0,2,1,0,60.0,0,1,0.0,1,0,0,0,0,0
4542,1-25,1,2,1,0,60.0,1,1,14.3,4,0,0,0,0,1565
4543,26-100,1,2,1,0,60.0,0,1,0.5,1,0,0,0,0,1564
4544,101-500,1,2,1,0,60.0,0,1,0.6,1,0,0,0,0,1565
4545,101-500,0,2,1,0,60.0,1,0,1.3,2,0,0,0,0,1565
4546,1-25,1,2,1,0,60.0,1,0,1.8,1,0,0,0,0,1465
4548,1-25,0,2,1,0,60.0,0,1,0.0,1,0,0,0,0,1564
4549,26-100,0,2,1,0,60.0,0,1,1.4,1,1,1,1,1,1564
4551,1-25,0,2,1,0,60.0,0,0,1.2,2,0,0,0,0,0
4552,1-25,0,2,1,0,60.0,0,1,1.4,1,0,0,0,0,1564
4553,1-25,1,2,1,1,60.0,0,1,47.1,1,0,0,0,0,1564
4555,1-25,1,2,1,0,60.0,0,1,23.5,1,0,0,0,0,1564
4556,26-100,1,2,1,1,60.0,0,1,215.3,6,0,0,0,0,1564
4558,26-100,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0
4559,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0
4560,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0
4561,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0
4562,26-100,0,2,1,0,60.0,1,0,11.3,5,0,0,0,0,1563
4563,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0
4564,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0
4565,26-100,1,2,1,0,60.0,0,1,1.4,2,0,0,0,0,1563
4566,1-25,0,2,1,0,60.0,0,1,2.6,2,0,0,0,0,1563
4567,1-25,0,2,1,0,60.0,0,1,0.1,1,0,0,0,0,1563
4568,1-25,0,2,1,0,60.0,0,1,1.4,2,0,0,0,0,1563
4569,101-500,1,2,1,0,60.0,0,0,2.3,3,0,0,0,0,1563
4570,26-100,0,2,1,0,60.0,0,0,2.3,2,0,0,0,0,1549
4571,1-25,0,2,1,0,60.0,0,1,0.0,1,0,0,0,0,0
4572,1-25,0,2,1,0,60.0,0,1,1.2,1,0,0,0,0,1563
4573,1-25,0,2,1,0,60.0,0,0,11.6,6,0,0,0,0,1561
4574,26-100,1,2,1,0,60.0,0,1,5.699999999999999,4,0,0,1,0,1561
4575,26-100,0,1,1,0,60.0,0,1,47.2,5,0,0,0,0,1499
4576,1-25,0,1,1,0,60.0,0,1,9.4,6,0,0,0,0,1562
4577,1-25,1,2,1,0,60.0,0,0,3.2,4,0,0,0,0,1562
4578,1-25,0,1,1,0,60.0,0,0,0.0,2,0,0,0,0,0
4579,1-25,0,2,1,0,60.0,0,1,1.8,5,0,0,0,0,1499
4580,26-100,0,2,1,0,60.0,0,1,14.2,4,0,0,0,0,1562
4581,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,451
4582,26-100,0,2,1,0,60.0,0,1,0.0,1,0,0,0,0,0
4583,101-500,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1562
4584,500-1000,0,1,1,0,60.0,0,1,9.7,5,0,0,0,0,1561
4585,26-100,0,2,1,0,60.0,0,0,3.5,3,0,0,0,0,1561
4586,26-100,1,2,1,0,60.0,0,0,14.1,2,0,0,0,0,1561
4588,1-25,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1561
4590,1-25,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1561
4591,101-500,1,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1558
4592,101-500,0,2,1,0,60.0,0,1,11.8,1,0,0,0,0,0
4593,101-500,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1559
4594,101-500,1,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1558
4595,101-500,0,2,1,0,60.0,0,1,0.0,1,0,0,0,0,1549
4613,101-500,1,2,1,2,60.0,1,0,4.699999999999999,2,0,0,0,0,1554
4614,101-500,1,2,1,0,60.0,0,0,2.4,2,0,0,0,0,1554
4615,101-500,1,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1554
4616,101-500,1,2,1,0,60.0,0,0,4.699999999999999,2,0,0,0,0,0
4617,101-500,1,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1554
4618,101-500,1,2,1,1,60.0,0,0,4.699999999999999,2,0,1,1,0,1500
4619,26-100,0,2,1,0,60.0,0,1,34.7,1,0,0,0,0,1551
4621,26-100,1,2,1,0,60.0,1,0,1.2,1,0,0,0,0,1551
4622,26-100,0,2,1,0,60.0,0,1,1.4,1,0,0,0,0,1551
4623,500-1000,1,2,1,0,60.0,1,1,34705.9,1,0,0,0,0,1551
4624,500-1000,0,2,1,0,60.0,0,1,34705.9,1,0,0,0,0,1551
4625,26-100,1,2,1,0,60.0,0,0,1.2,1,0,0,0,0,1551
4626,26-100,1,2,1,1,60.0,1,0,1.2,1,0,0,0,0,1551
4627,26-100,1,2,1,0,60.0,1,0,1.2,1,0,0,0,0,1551
4629,1-25,0,2,1,1,60.0,0,0,2.3,2,0,0,0,0,1550
4630,26-100,0,2,1,0,60.0,1,1,1.4,1,0,1,1,0,1550
4631,26-100,1,2,1,2,60.0,0,0,2.4,1,0,0,0,0,1549
4632,26-100,1,2,1,0,60.0,1,0,35.3,1,0,0,0,0,1549
4637,26-100,1,2,1,2,60.0,1,1,1.4,1,0,0,0,0,1549
4646,26-100,0,2,1,0,60.0,0,1,138.8,1,1,1,1,0,1544
4647,26-100,0,2,1,0,60.0,0,1,138.8,1,0,0,0,0,1544
4653,26-100,0,2,1,0,60.0,0,1,138.8,1,0,0,0,0,0
4654,26-100,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,0
4655,26-100,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,0
4656,26-100,0,2,1,0,60.0,0,1,138.8,1,10,1,0,0,1108
4657,26-100,0,2,1,0,60.0,0,1,138.8,1,0,0,0,0,0
4658,26-100,0,2,1,0,60.0,0,1,138.8,1,0,0,0,0,0
4659,26-100,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,0
4660,26-100,0,2,1,0,60.0,0,0,1.4,1,0,0,0,0,0
4661,26-100,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,0
4662,101-500,0,2,1,0,60.0,0,1,138.8,1,0,0,0,0,0
4663,26-100,0,2,1,0,60.0,0,1,138.8,1,0,0,0,0,0
4664,500-1000,0,2,1,0,60.0,0,0,4.6,1,0,0,0,0,0
4665,26-100,0,2,1,0,60.0,0,1,0.1,1,0,0,0,0,0
4666,500-1000,0,2,1,0,60.0,0,0,4.1,1,0,0,0,0,0
4674,101-500,0,2,1,0,60.0,0,1,0.7,1,0,0,0,0,1515
4675,500-1000,0,2,1,0,60.0,0,1,0.7,1,0,0,0,0,1515
4676,500-1000,0,2,1,0,60.0,0,1,0.7,1,0,0,0,0,1514
4677,500-1000,0,2,1,0,60.0,0,1,0.6,1,0,0,1,0,1507
4680,26-100,0,2,1,0,60.0,0,1,0.7,1,0,0,0,0,1513
4681,26-100,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,1513
4682,101-500,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1513
4683,101-500,1,1,0,0,60.0,0,1,1412.3,4,0,0,0,0,1505
4684,101-500,0,2,1,0,60.0,0,1,0.6,1,0,1,0,0,1512
4685,26-100,0,2,1,0,60.0,0,1,0.6,1,0,0,0,0,1512
4686,500-1000,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,1064
4687,More than 1000,0,1,1,0,60.0,1,0,1.2,1,0,0,0,0,0
4688,26-100,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0
4690,500-1000,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0
4691,More than 1000,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0
4694,1-25,0,2,1,0,60.0,0,1,1.4,1,0,0,0,0,1493
4695,1-25,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1508
4696,26-100,0,2,1,0,60.0,0,1,6.6,1,0,0,0,0,1508
4697,26-100,0,2,1,0,60.0,0,1,13.9,1,0,0,0,0,1508
4698,1-25,0,2,1,0,60.0,0,1,13.9,1,0,0,0,0,1508
4699,1-25,1,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1508
4700,1-25,1,2,1,0,60.0,0,0,2.4,1,0,0,0,0,1508
4704,1-25,0,2,1,0,60.0,0,0,3.5,1,0,0,0,0,1507
4705,More than 1000,0,2,1,0,60.0,0,0,1.2,1,0,0,0,0,1507
4706,26-100,0,2,1,0,60.0,0,0,1.2,1,0,0,0,0,1507
4707,1-25,0,2,1,0,60.0,0,1,13.9,1,0,0,0,0,0
4708,101-500,0,2,1,0,60.0,0,1,6.6,1,0,0,0,0,0
4709,26-100,0,2,1,0,60.0,0,1,6.6,1,0,0,0,0,1506
4710,101-500,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,1506
4712,1-25,0,2,1,0,60.0,0,1,13.9,1,0,0,0,0,1506
4713,26-100,0,2,1,0,60.0,1,0,11.8,1,0,0,0,0,0
4714,500-1000,0,2,1,0,60.0,1,0,6.7,1,0,0,0,0,0
4715,26-100,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,0
4716,1-25,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1506
4717,26-100,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,0
4718,101-500,1,1,1,4,60.0,0,1,34.9,5,0,0,0,0,1502
4719,More than 1000,0,2,1,0,60.0,0,0,2.3,1,2,3,1,0,0
4720,26-100,0,2,1,0,60.0,0,1,13.9,1,0,0,0,0,1493
4721,1-25,0,2,1,0,60.0,0,1,13.9,1,0,0,0,0,437
4722,1-25,0,2,1,0,60.0,0,1,13.9,1,0,0,0,0,0
4723,26-100,0,2,1,2,60.0,1,1,1.2,1,0,0,1,0,1502
4724,26-100,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,0
4725,1-25,0,2,1,0,60.0,1,0,2.4,1,0,0,0,0,0
4726,1-25,0,2,1,0,60.0,0,1,13.9,1,0,0,0,0,1504
4728,101-500,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1505
4729,101-500,1,2,1,0,60.0,0,1,0.6,1,0,0,0,0,1505
4730,More than 1000,0,2,1,0,60.0,0,1,0.9,1,0,0,0,0,1504
4731,1-25,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,1499
4732,1-25,0,2,1,0,60.0,0,1,13.9,1,0,0,0,0,1504
4733,1-25,0,2,1,0,60.0,1,1,11.8,1,0,0,0,0,1504
4734,1-25,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,0
4735,1-25,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,0
4736,500-1000,1,2,1,4,60.0,1,0,69.89999999999999,6,39,2,24,3,1318
4737,500-1000,0,2,1,0,60.0,1,0,2.4,1,0,0,0,0,1502
4741,1-25,0,2,1,0,60.0,0,1,138.8,1,0,0,0,0,1502
4744,500-1000,0,2,1,0,60.0,1,0,11.8,1,0,0,0,0,1502
4745,500-1000,0,2,1,0,60.0,1,1,11.8,1,0,0,0,0,1502
4746,101-500,0,2,1,0,60.0,1,0,0.5,1,0,0,0,0,0
4747,500-1000,0,2,1,0,60.0,1,1,0.6,1,0,0,0,0,0
4748,500-1000,0,2,1,0,60.0,1,1,5.9,1,0,0,0,0,1502
4751,101-500,0,2,1,0,60.0,1,0,1.4,1,0,0,0,0,1501
4753,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0
4754,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,1501
4755,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,1501
4756,1-25,0,2,1,0,60.0,0,1,0.0,1,0,0,0,0,0
4757,1-25,0,2,1,0,60.0,0,1,0.0,1,0,0,0,0,0
4758,1-25,0,2,1,0,60.0,0,1,0.0,1,0,0,0,0,0
4759,1-25,0,2,1,0,60.0,0,1,0.0,1,0,0,0,0,0
4760,1-25,0,2,1,0,60.0,0,1,0.0,1,0,0,0,0,0
4761,26-100,0,2,1,0,60.0,0,1,138.8,1,0,0,0,0,1501
4762,500-1000,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0
4763,101-500,0,2,1,0,60.0,1,0,2.4,1,0,0,0,0,0
4764,1-25,0,2,1,0,60.0,1,0,2.4,1,0,0,0,0,0
4765,26-100,0,2,1,0,60.0,1,0,11.8,1,0,0,0,0,1457
4768,1-25,0,2,1,0,60.0,1,0,2.4,1,0,0,0,0,1500
4769,101-500,0,2,1,1,60.0,0,0,2.3,1,0,0,0,0,1500
4771,26-100,0,2,1,2,60.0,1,0,0.3,1,0,0,0,0,1500
4774,500-1000,0,2,1,0,60.0,1,0,4.1,1,0,0,0,0,1500
4776,1-25,0,2,1,0,60.0,0,1,13.9,1,0,0,0,0,1500
4778,101-500,0,2,1,1,60.0,1,0,11.8,1,0,1,1,0,0
4780,26-100,0,2,1,0,60.0,1,0,4.7,1,0,0,0,0,1500
4781,More than 1000,0,2,1,0,60.0,1,0,117.6,1,0,0,0,0,0
4782,500-1000,0,2,1,0,60.0,0,1,6.6,1,0,0,0,0,1500
4783,1-25,0,2,1,0,60.0,0,1,13.9,1,0,0,0,0,1499
4784,101-500,0,2,1,0,60.0,1,0,5.9,1,0,0,0,0,0
4785,26-100,0,2,1,1,60.0,1,0,6.300000000000001,2,1,1,3,0,1493
4786,26-100,0,2,1,1,60.0,0,1,6.6,1,0,1,0,0,1499
4787,101-500,0,2,1,0,60.0,1,0,3.8,1,0,0,0,0,0
4790,500-1000,0,2,1,0,60.0,1,0,0.6,1,0,0,1,0,1499
4791,500-1000,0,0,0,0,60.0,1,1,169.8,6,0,1,3,0,1466
4792,101-500,0,2,1,0,60.0,0,1,6.6,1,0,0,0,0,1499
4793,26-100,0,2,1,0,60.0,0,1,1.4,1,0,0,0,0,1499
4794,26-100,0,2,1,0,60.0,0,1,6.6,1,21,1,1,0,1498
4795,26-100,0,2,1,0,60.0,0,0,2.4,1,0,0,0,0,1498
4796,More than 1000,0,2,1,0,60.0,1,0,4.1,1,0,0,0,0,1498
4797,26-100,0,2,1,0,60.0,0,0,1.2,1,0,0,0,0,1498
4798,1-25,0,1,0,0,60.0,1,0,143.5,5,2,0,3,0,1484
4799,26-100,0,1,0,1,60.0,0,0,35545.8,8,0,0,0,0,996
4800,26-100,0,2,1,0,60.0,0,1,6.6,1,0,0,0,0,1498
4801,26-100,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1498
4802,26-100,0,1,0,0,60.0,0,1,16782.0,9,0,0,0,0,1484
4804,26-100,0,2,1,0,60.0,0,1,13.9,1,0,0,0,0,1498
4805,26-100,0,2,1,0,60.0,0,1,13.9,1,0,0,0,0,1498
4806,26-100,0,2,1,0,60.0,0,1,13.9,1,0,0,0,0,1498
4807,26-100,0,2,1,0,60.0,1,0,41.7,1,0,0,0,0,1494
4808,101-500,0,2,0,0,60.0,0,1,148.20000000000002,3,0,0,0,0,0
4809,500-1000,1,1,0,0,60.0,0,1,117668.9,8,0,0,0,0,1493
4810,1-25,0,2,1,0,60.0,0,1,13.9,1,0,0,0,0,0
4811,101-500,0,2,1,0,60.0,0,0,2.4,1,0,0,0,0,1494
4812,1-25,0,2,1,0,60.0,0,0,1.2,1,0,0,0,0,0
4813,101-500,1,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1494
4814,500-1000,0,2,1,0,60.0,1,0,2.7,1,0,0,0,0,0
4815,101-500,1,2,0,0,60.0,0,0,3.0,2,0,0,0,0,1493
4816,500-1000,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,0
4817,26-100,0,2,1,0,60.0,0,0,1.2,1,0,0,0,0,1494
4818,26-100,0,2,1,0,60.0,0,0,1.2,1,0,0,0,0,1493
4819,101-500,0,2,0,0,60.0,0,0,6.4,2,0,0,0,0,1466
4820,101-500,0,2,1,0,60.0,0,0,0.5,1,0,0,0,0,1493
4821,101-500,0,2,1,0,60.0,0,1,0.6,1,0,0,0,0,1493
4822,More than 1000,0,2,1,0,60.0,0,1,0.6,1,0,0,0,0,1493
4823,26-100,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1493
4824,101-500,0,2,1,2,60.0,0,0,2.3,1,0,0,0,0,1478
4825,101-500,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1493
4826,101-500,0,2,1,0,60.0,1,0,6.5,1,0,0,0,0,0
4827,101-500,0,2,1,0,60.0,1,0,5.3,1,0,0,0,0,0
4828,101-500,0,2,1,0,60.0,1,0,2.8,1,0,0,0,0,0
4829,101-500,0,2,1,0,60.0,0,0,0.4,1,0,0,0,0,0
4830,500-1000,1,1,0,0,60.0,0,0,25.200000000000003,7,0,0,0,0,1493
4831,500-1000,0,2,1,0,60.0,0,0,0.4,1,0,0,0,0,1493
4832,101-500,0,2,0,0,60.0,1,1,249.3,6,0,0,0,0,1493
4833,26-100,0,2,1,0,60.0,0,1,6.6,1,0,0,0,0,1493
4834,101-500,0,2,1,0,60.0,0,1,6.6,1,0,0,0,0,1493
4836,500-1000,0,2,1,0,60.0,0,1,138.8,1,0,0,0,0,1467
4837,500-1000,0,2,1,0,60.0,0,1,138.8,1,0,0,0,0,1484
4838,26-100,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1493
4839,26-100,0,2,1,0,60.0,1,0,176.5,1,0,0,0,0,1493
4840,1-25,0,2,1,0,60.0,0,1,6.6,1,0,0,0,0,0
4841,26-100,0,2,1,0,60.0,1,0,0.4,1,0,0,0,0,1493
4842,26-100,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1493
4843,26-100,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,1480
4844,1-25,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0
4845,1-25,1,2,0,0,60.0,0,0,5.1,3,0,0,0,0,1493
4846,26-100,0,2,1,0,60.0,0,1,9.5,3,0,0,0,0,1458
4847,500-1000,1,1,1,0,1860.0,0,0,35.0,7,0,0,0,0,451
4848,1-25,0,2,1,0,60.0,1,0,9.2,1,0,0,0,0,1493
4849,26-100,0,2,1,0,60.0,0,1,14.8,2,0,0,0,0,0
4851,101-500,0,2,1,0,60.0,1,0,4.1,1,0,0,0,0,1102
4852,1-25,0,2,1,0,60.0,1,0,40.6,1,0,0,0,0,1493
4853,26-100,0,2,1,1,60.0,0,1,23.0,9,0,0,0,0,0
4854,101-500,0,2,1,0,60.0,0,1,34859.9,5,0,0,0,0,1102
4855,101-500,0,2,1,0,60.0,0,0,2.8,1,0,0,0,0,1493
4856,101-500,0,2,1,0,60.0,0,0,11.7,2,0,0,0,0,1492
4858,500-1000,0,2,1,0,60.0,1,0,117.6,1,0,0,0,0,1492
4859,500-1000,0,2,1,0,60.0,1,1,1176.5,1,0,0,0,0,1492
4860,500-1000,0,2,1,0,60.0,1,0,117.6,1,0,0,0,0,1492
4862,101-500,0,2,1,0,60.0,1,0,117.6,1,0,0,0,0,0
4863,101-500,0,2,1,0,60.0,1,1,0.6,1,0,0,0,0,1492
4864,26-100,0,2,1,0,60.0,0,1,6.6,1,0,0,0,0,0
4865,26-100,0,2,1,0,60.0,1,1,49.1,1,0,0,0,0,1492
4866,26-100,0,2,1,0,60.0,1,0,5.4,1,0,0,0,0,0
4867,101-500,0,2,1,0,60.0,0,0,2.8,2,0,0,0,0,1492
4868,26-100,0,2,1,0,60.0,1,0,11.8,1,0,0,0,0,1492
4869,101-500,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,0
4870,101-500,0,2,0,0,60.0,1,0,4.1,1,0,0,0,0,1492
4871,101-500,0,2,0,0,60.0,1,0,0.5,1,0,0,0,0,0
4872,101-500,0,2,1,0,60.0,0,0,0.0,1,0,0,0,0,0
4873,26-100,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,0
4874,101-500,0,2,1,1,60.0,0,0,9.2,4,12,3,3,13,1484
4876,26-100,0,2,1,0,60.0,1,1,117.6,1,0,0,0,0,1492
4877,500-1000,0,2,1,0,60.0,1,0,11.8,1,0,0,0,0,0
4878,26-100,0,2,1,0,60.0,1,0,1176.5,1,0,0,0,0,0
4879,101-500,0,2,1,0,60.0,1,0,117.6,1,0,0,0,0,0
4880,26-100,0,2,1,0,60.0,1,0,1176.5,1,0,0,0,0,1492
4881,More than 1000,0,2,1,0,60.0,1,0,14.1,2,0,0,0,0,1491
4882,101-500,0,2,0,0,60.0,0,1,138.8,1,0,0,0,0,1492
4883,101-500,0,2,1,1,60.0,0,0,2.3,1,0,0,1,0,1492
4884,101-500,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,0
4886,26-100,0,2,1,0,60.0,1,0,0.5,1,0,0,0,0,0
4887,26-100,0,2,1,0,60.0,1,0,0.4,1,0,0,0,0,0
4888,101-500,0,2,1,0,60.0,1,0,11.8,1,0,0,0,0,0
4889,101-500,0,2,1,0,60.0,1,1,117.6,1,0,0,0,0,1491
4890,1-25,0,2,1,0,60.0,0,0,0.4,1,0,0,0,0,1491
4891,26-100,0,2,1,0,60.0,1,0,117.6,1,0,0,0,0,1491
4892,1-25,0,2,1,0,60.0,1,1,11.8,1,0,0,0,0,1491
4893,26-100,0,2,1,0,60.0,0,1,0.4,1,0,0,0,0,1491
4894,26-100,0,2,1,0,60.0,1,1,1.7999999999999998,2,0,0,0,0,1491
4895,101-500,0,2,0,0,60.0,1,1,118.0,2,0,0,0,0,1491
4896,1-25,0,2,1,2,60.0,0,0,0.0,1,0,0,0,0,0
4897,500-1000,0,2,0,0,60.0,0,0,1.0,2,0,0,0,0,1491
4898,500-1000,0,2,1,0,60.0,1,1,11.8,1,0,0,0,0,1491
4900,101-500,0,2,1,0,60.0,1,0,6.4,1,0,0,0,0,0
4901,500-1000,0,2,1,0,60.0,1,0,0.6,1,0,0,0,0,1488
4902,101-500,1,2,1,3,60.0,1,1,31.6,4,28,2,13,11,1455
4906,1-25,0,2,1,0,60.0,0,1,0.6,1,0,0,0,0,1487
4907,26-100,1,2,1,0,60.0,0,1,0.6,1,0,0,0,0,1487
4908,26-100,0,2,1,0,60.0,1,1,7.300000000000001,2,0,0,0,0,1486
4909,101-500,0,2,1,0,60.0,0,0,2.3,1,0,0,0,0,0
4910,26-100,0,2,1,1,60.0,0,0,2.3,1,4,3,7,0,1485
4915,1-25,0,2,1,0,60.0,0,0,0.0,1,0,1,0,0,1484
4916,26-100,0,2,1,1,60.0,0,0,2.3,1,0,0,1,0,1484
4918,1-25,0,2,1,0,60.0,0,1,138.8,1,0,0,1,0,1484
4919,26-100,0,2,1,0,60.0,1,1,1.2,1,0,0,0,0,0
4925,101-500,0,2,1,0,60.0,0,1,138.8,1,0,0,0,0,0
4928,26-100,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,0
4929,26-100,0,2,1,0,60.0,0,0,3.5,2,0,0,0,0,1480
4931,101-500,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,0
4932,26-100,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,0
4933,26-100,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,0
4934,101-500,0,2,1,0,60.0,1,1,1.2,1,0,0,0,0,0
4935,1-25,0,2,1,0,60.0,1,1,1.2,1,0,0,0,0,0
4936,26-100,0,2,1,0,60.0,0,1,6.6,1,0,0,0,0,1479
4941,26-100,0,2,1,0,60.0,1,0,1.2,1,0,0,0,0,1478
4942,101-500,1,2,1,4,60.0,1,1,26.4,4,0,0,0,0,1459
4944,101-500,0,2,1,1,60.0,0,1,138.8,1,0,1,2,0,1470
4946,500-1000,0,2,1,0,60.0,0,1,6.6,1,0,0,0,0,1464
4947,More than 1000,0,2,1,0,60.0,1,0,58.8,1,0,0,0,0,1477
4948,1-25,0,2,1,0,60.0,0,1,1.4,1,0,0,0,0,1470
