id,catcher_id,credit_amount,wallet_amount,subscription_type,plan_type,is_unlimited,premium_storage,trial_account_type,billing_cycle_status
851,1371,,107.0,0,0,0,0,0.0,0
852,1372,,78.0,0,0,1,0,0.0,0
853,1373,,210.0,0,0,0,0,0.0,0
854,1375,,1500.0,0,1,0,0,0.0,0
855,1376,,4000.0,0,1,0,0,0.0,0
856,1377,,100.0,0,0,0,0,0.0,0
857,1394,,0.0,0,0,0,0,0.0,0
858,1395,,100.0,0,0,0,0,0.0,0
859,1396,,0.0,0,0,0,0,0.0,0
860,1400,,0.0,0,0,0,0,0.0,0
861,1401,,0.0,0,0,0,0,0.0,0
862,1402,,100.0,0,0,0,0,0.0,0
863,1403,,0.0,0,0,0,0,0.0,0
864,1404,,1194.0,0,0,0,0,0.0,0
865,1405,,1100.0,0,0,0,0,0.0,0
866,1406,,122.0,0,0,0,0,0.0,0
867,1407,,100.0,0,0,0,0,0.0,0
868,1408,,0.0,0,0,0,0,0.0,0
869,1409,,0.0,0,0,0,0,0.0,0
870,1410,,292.0,0,0,0,0,0.0,0
871,1411,,0.0,0,0,0,0,0.0,0
872,1412,,81.0,0,0,0,0,0.0,0
873,1413,,100.0,0,0,0,0,0.0,0
874,1414,,100.0,0,0,0,0,0.0,0
875,1417,,1500.0,0,1,0,0,0.0,0
876,1418,,1500.0,0,1,0,0,0.0,0
877,1419,,1500.0,0,1,0,0,0.0,0
878,1420,,1500.0,0,1,0,0,0.0,0
879,1421,,1500.0,0,1,0,0,0.0,0
880,1422,,1100.0,0,0,0,0,0.0,0
881,1423,,1500.0,0,1,0,0,0.0,0
882,1424,,1500.0,0,1,0,0,0.0,0
883,1425,,1500.0,0,1,0,0,0.0,0
884,1426,,1500.0,0,1,0,0,0.0,0
885,1427,,1500.0,0,1,0,0,0.0,0
886,1428,,1500.0,0,1,0,0,0.0,0
887,1429,,1500.0,0,1,0,0,0.0,0
888,1430,,1495.5,0,1,0,0,0.0,0
889,1431,,1100.0,0,0,0,0,0.0,0
890,1432,,100.0,0,0,0,0,0.0,0
891,1433,,1500.0,0,1,0,0,0.0,0
892,1434,,4000.0,0,1,0,0,0.0,0
893,1435,,550.0,0,0,0,0,0.0,0
894,1436,,550.0,0,0,0,0,0.0,0
895,1437,,550.0,0,0,0,0,0.0,0
896,1438,,550.0,0,0,0,0,0.0,0
897,1439,,200.0,0,0,0,0,0.0,0
898,1440,,100.0,0,0,0,0,0.0,0
899,1441,,1500.0,0,1,0,0,0.0,0
900,1443,,550.0,0,0,0,0,0.0,0
901,1444,,1500.0,0,1,0,0,0.0,0
902,1445,,550.0,0,0,0,0,0.0,0
903,1446,,4000.0,0,1,0,0,0.0,0
904,1447,,4000.0,0,1,0,0,0.0,0
905,1448,,4000.0,0,1,0,0,0.0,0
906,1449,,550.0,0,0,0,0,0.0,0
907,1450,,550.0,0,0,0,0,0.0,0
908,1451,,550.0,0,0,0,0,0.0,0
909,1452,,1500.0,0,1,0,0,0.0,0
910,1453,,1500.0,0,1,0,0,0.0,0
911,1454,,1500.0,0,1,0,0,0.0,0
912,1455,,1500.0,0,1,0,0,0.0,0
913,1458,,1500.0,0,1,0,0,0.0,0
914,1459,,1500.0,0,1,0,0,0.0,0
915,1460,,1500.0,0,1,0,0,0.0,0
916,1461,,1500.0,0,1,0,0,0.0,0
917,1462,,1500.0,0,1,0,0,0.0,0
918,1463,,1500.0,0,1,0,0,0.0,0
919,1464,,1500.0,0,1,0,0,0.0,0
920,1465,,1500.0,0,1,0,0,0.0,0
921,1466,,1500.0,0,1,0,0,0.0,0
922,1467,,1500.0,0,1,0,0,0.0,0
923,1468,,750.0,0,0,0,0,0.0,0
924,1469,,1500.0,0,1,0,0,0.0,0
925,1470,,1500.0,0,1,0,0,0.0,0
926,1471,,1500.0,0,1,0,0,0.0,0
927,1472,,1611.0,0,1,0,0,0.0,0
928,1477,,100.0,0,0,0,0,0.0,0
929,1478,,550.0,0,0,0,0,0.0,0
930,1479,,550.0,0,0,0,0,0.0,0
931,1480,,100.0,0,0,0,0,0.0,0
932,1481,,550.0,0,0,0,0,0.0,0
933,1482,,550.0,0,0,0,0,0.0,0
934,1483,,100.0,0,0,0,0,0.0,0
935,1484,,1500.0,0,1,0,0,0.0,0
936,1485,,1500.0,0,1,0,0,0.0,0
937,1487,,99.0,0,0,0,0,0.0,0
938,1488,,100.0,0,0,0,0,0.0,0
939,1489,,100.0,0,0,0,0,0.0,0
940,1490,,110.0,0,0,0,0,0.0,0
956,1520,,694.0,0,0,0,0,0.0,0
958,1525,,38.75,0,0,0,0,0.0,0
960,1528,,4000.0,0,1,0,0,0.0,0
974,1547,,1497.0,0,1,0,0,0.0,0
996,1582,,0.0,0,0,0,0,0.0,0
997,1583,,200.0,0,0,0,0,0.0,0
998,1584,,284.0,0,0,0,0,0.0,0
999,1585,,550.0,0,0,0,0,0.0,0
1000,1586,,550.0,0,0,0,0,0.0,0
1001,1587,,294.0,0,0,0,0,0.0,0
1002,1589,,1500.0,0,1,0,0,0.0,0
1003,1592,,536.0,0,0,0,0,0.0,0
1004,1593,,0.0,0,0,0,0,0.0,0
1005,1594,,550.0,0,0,0,0,0.0,0
1006,1595,,1500.0,0,1,0,0,0.0,0
1008,1598,,50008.33,0,1,0,0,0.0,0
1009,1599,,0.0,1,0,0,0,0.0,0
1010,1600,,6998.9,0,1,0,0,0.0,0
1011,1602,,641.0,0,0,0,0,0.0,0
1012,1603,,650.0,0,0,0,0,0.0,0
1013,1605,,650.0,0,0,0,0,0.0,0
1014,1606,,650.0,0,0,0,0,0.0,0
1015,1607,,648.0,0,0,0,0,0.0,0
1016,1608,,2389.0,0,0,0,0,0.0,0
1017,1609,,650.0,0,0,0,0,0.0,0
1018,1610,,2400.0,0,0,0,0,0.0,0
1019,1611,,650.0,0,0,0,0,0.0,0
1020,1612,,650.0,0,0,0,0,0.0,0
1021,1613,,650.0,0,0,0,0,0.0,0
1022,1614,,650.0,0,0,0,0,0.0,0
1023,1615,,650.0,0,0,0,0,0.0,0
1024,1616,,200.0,0,0,0,0,0.0,0
1025,1617,,650.0,0,0,0,0,0.0,0
1026,1618,,1600.0,0,1,0,0,0.0,0
1027,1619,,650.0,0,0,0,0,0.0,0
1028,1620,,650.0,0,0,0,0,0.0,0
1029,1621,,650.0,0,0,0,0,0.0,0
1030,1627,,643.0,0,0,0,0,0.0,0
1031,1636,,650.0,0,0,0,0,0.0,0
1032,1637,,197.0,0,0,0,0,0.0,0
1033,1638,,1600.0,0,1,0,0,0.0,0
1034,1639,,1600.0,0,1,0,0,0.0,0
1035,1640,,650.0,0,0,0,0,0.0,0
1036,1641,,200.0,0,0,0,0,0.0,0
1037,1642,,650.0,0,0,0,0,0.0,0
1038,1643,,1600.0,0,1,0,0,0.0,0
1039,1644,,2400.0,0,0,0,0,0.0,0
1040,1645,,4100.0,0,1,0,0,0.0,0
1041,1646,,200.0,0,0,0,0,0.0,0
1042,1647,,650.0,0,0,0,0,0.0,0
1043,1653,,4100.0,0,1,0,0,0.0,0
1044,1655,,830.0,0,0,0,0,0.0,0
1045,1657,,7113.08,0,1,0,0,0.0,0
1046,1658,,649.0,0,0,0,0,0.0,0
1047,1660,,200.0,0,0,0,0,0.0,0
1048,1661,,1600.0,0,1,0,0,0.0,0
1049,1670,,1598.5,0,1,0,0,0.0,0
1050,1674,,650.0,0,0,0,0,0.0,0
1051,1683,,100.0,0,0,0,0,0.0,0
1052,1684,,167.0,0,0,0,0,0.0,0
1053,1691,,200.0,0,0,0,0,0.0,0
1054,1692,,174.0,0,0,0,0,0.0,0
1055,1693,,650.0,0,0,0,0,0.0,0
1056,1697,,642.0,0,0,0,0,0.0,0
1057,1700,,199.0,0,0,0,0,0.0,0
1058,1702,,650.0,0,0,0,0,0.0,0
1059,1703,,200.0,0,0,0,0,0.0,0
1060,1705,,1600.0,0,1,0,0,0.0,0
1061,1706,,1595.5,0,1,0,0,0.0,0
1062,1710,,624.0,0,0,0,0,0.0,0
1063,1713,,280.0,0,0,0,0,0.0,0
1064,1715,,180.0,0,0,0,0,0.0,0
1065,1717,,180.0,0,0,0,0,0.0,0
1066,1719,,1580.0,0,1,0,0,0.0,0
1067,1722,,629.0,0,0,0,0,0.0,0
1068,1724,,624.0,0,0,0,0,0.0,0
1069,1725,,629.0,0,0,0,0,0.0,0
1070,1726,,622.0,0,0,0,0,0.0,0
1071,1727,,1580.0,0,1,0,0,0.0,0
1072,1728,,180.0,0,0,0,0,0.0,0
1073,1729,,5.0,0,0,0,0,1.0,0
1074,1730,,1235.0,0,0,0,0,0.0,0
1075,1742,,630.0,0,0,0,0,0.0,0
1076,1743,,80.0,0,0,0,0,0.0,0
1077,1745,,630.0,0,0,0,0,0.0,0
1078,1746,,5.0,0,0,0,0,1.0,0
1079,1748,,156.0,0,0,0,0,0.0,0
1080,1762,,5.0,0,0,0,0,1.0,0
1081,1763,,2.0,0,0,0,0,1.0,0
1082,1766,,628.0,0,0,0,0,0.0,0
1083,1769,,598.0,0,0,0,0,0.0,0
1084,1770,,1580.0,0,1,0,0,0.0,0
1085,1774,,1572.5,0,1,0,0,0.0,0
1086,1776,,628.0,0,0,0,0,0.0,0
1087,1778,,180.0,0,0,0,0,0.0,0
1088,1781,,180.0,0,0,0,0,0.0,0
1089,1782,,630.0,0,0,0,0,0.0,0
1090,1785,,180.0,0,0,0,0,0.0,0
1091,1787,,1580.0,0,1,0,0,0.0,0
1092,1796,,180.0,0,0,0,0,0.0,0
1093,1800,,180.0,0,0,0,0,0.0,0
1094,1801,,180.0,0,0,0,0,0.0,0
1095,1802,,627.0,0,0,0,0,0.0,0
1096,1810,,180.0,0,0,0,0,0.0,0
1097,1811,,180.0,0,0,0,0,0.0,0
1098,1828,,80.0,0,0,1,0,0.0,0
1099,1839,,300.0,0,1,0,0,0.0,0
1100,1841,,730.0,0,0,0,0,0.0,0
1101,1842,,100.0,0,0,0,0,0.0,0
1102,1843,,2380.0,0,0,0,0,0.0,0
1103,1850,,630.0,0,0,0,0,0.0,0
1104,1851,,630.0,0,0,0,0,0.0,0
1105,1852,,626.0,0,0,0,0,0.0,0
1106,1853,,630.0,0,0,0,0,0.0,0
1107,1854,,180.0,0,0,0,0,0.0,0
1108,1856,,1578.5,0,1,0,0,0.0,0
1109,1858,,1580.0,0,1,0,0,0.0,0
1110,1859,,189.0,0,0,0,0,0.0,0
1111,1867,,180.0,0,0,0,0,0.0,0
1112,1868,,1580.0,0,1,0,0,0.0,0
1113,1870,,4078.67,0,1,0,0,0.0,0
1114,1873,110.0,882.0,0,0,0,0,0.0,1
1115,1876,,1580.0,0,1,0,0,0.0,0
1116,1877,,4080.0,0,1,0,0,0.0,0
1117,1878,,190.0,0,0,0,0,0.0,0
1118,1883,,505.0,0,0,0,0,0.0,0
1119,1885,,1590.0,0,1,0,0,0.0,0
1120,1888,,239.0,0,0,0,0,0.0,0
1121,1889,,191.0,0,0,0,0,0.0,0
1122,1890,,116.0,0,0,0,0,0.0,0
1123,1891,,170.0,0,0,0,0,0.0,0
1124,1895,,1580.0,0,1,0,0,0.0,0
1125,1896,,1580.0,0,1,0,0,0.0,0
1126,1897,,630.0,0,0,0,0,0.0,0
1127,1900,,740.0,0,0,0,0,0.0,0
1128,1903,,180.0,0,0,0,0,0.0,0
1129,1904,,90.0,0,0,0,0,0.0,0
1131,1906,,146.0,0,0,0,0,0.0,0
1132,1907,,146.0,0,0,0,0,0.0,0
1134,1909,,89.0,0,0,0,0,0.0,0
1135,1910,,92.0,0,0,0,0,0.0,0
1136,1911,,4080.0,0,1,0,0,0.0,0
1137,1912,,1580.0,0,1,0,0,0.0,0
1138,1913,,1580.0,0,1,0,0,0.0,0
1139,1914,,97.0,0,0,0,0,0.0,0
1140,1915,,200.0,0,0,0,0,0.0,0
1141,1916,,200.0,0,0,0,0,0.0,0
1142,1917,,80.0,0,0,0,0,0.0,0
1143,1918,,1577.0,0,1,0,0,0.0,0
1144,1919,,100.0,0,0,0,0,0.0,0
1145,1920,,1580.0,0,1,0,0,0.0,0
1146,1921,,1580.0,0,1,0,0,0.0,0
1147,1922,,10.0,0,0,0,0,1.0,0
1148,1923,,1580.0,0,1,0,0,0.0,0
1149,1924,,630.0,0,0,0,0,0.0,0
1150,1925,,1562.0,0,1,0,0,0.0,0
1151,1926,,1580.0,0,1,0,0,0.0,0
1152,1927,,1580.0,0,1,0,0,0.0,0
1153,1928,,180.0,0,0,0,0,0.0,0
1154,1929,,1580.0,0,1,0,0,0.0,0
1155,1930,,90.0,0,0,0,0,0.0,0
1156,1931,,4080.0,0,1,0,0,0.0,0
1157,1933,,1580.0,0,1,0,0,0.0,0
1158,1934,,630.0,0,0,0,0,0.0,0
1159,1935,,380.0,0,0,0,0,0.0,0
1160,1936,,92.0,0,0,0,0,0.0,0
1161,1942,,89.0,0,0,0,0,0.0,0
1162,1943,,1580.0,0,1,0,0,0.0,0
1163,1946,,180.0,0,0,0,0,0.0,0
1164,1955,,660.0,0,0,0,0,0.0,0
1165,1956,,1580.0,0,1,0,0,0.0,0
1166,1960,,2430.0,0,0,0,0,0.0,0
1167,1968,,630.0,0,0,0,0,0.0,0
1168,1986,,121.0,0,0,0,0,0.0,0
1169,1988,,231.0,0,0,0,0,0.0,0
1170,2009,,179.0,0,0,0,0,0.0,0
1171,2010,,130.0,0,0,0,0,0.0,0
1172,2011,,81.0,0,0,0,0,0.0,0
1173,2012,,107.0,0,0,0,0,0.0,0
1174,2013,,130.0,0,0,0,0,0.0,0
1175,2017,,547.0,0,0,0,0,0.0,0
1176,2021,,621.0,0,0,0,0,0.0,0
1177,2024,,1580.0,0,1,0,0,0.0,0
1178,2026,,630.0,0,0,0,0,0.0,0
1179,2027,,630.0,0,0,0,0,0.0,0
1180,2028,,90.0,0,0,0,0,0.0,0
1181,2031,,301.0,0,0,0,0,0.0,0
1182,2032,,180.0,0,0,0,0,0.0,0
1183,2039,,80.0,0,0,0,0,0.0,0
1184,2041,,630.0,0,0,0,0,0.0,0
1185,2042,,630.0,0,0,0,0,0.0,0
1186,2045,,626.0,0,0,0,0,0.0,0
1187,2046,,1926.0,0,0,0,0,0.0,0
1188,2055,,629.0,0,0,0,0,0.0,0
1189,2056,,630.0,0,0,0,0,0.0,0
1190,2057,,630.0,0,0,0,0,0.0,0
1191,2071,,80.0,0,0,0,0,0.0,0
1192,2090,,90.0,0,0,0,0,0.0,0
1193,2095,,630.0,0,0,0,0,0.0,0
1194,2096,,630.0,0,0,0,0,0.0,0
1195,2097,,630.0,0,0,0,0,0.0,0
1196,2098,,80.0,0,0,0,0,0.0,0
1197,2103,,80.0,0,0,0,0,0.0,0
1198,2107,,1500.0,0,1,0,0,0.0,0
1199,2110,,230.0,0,0,0,0,0.0,0
1200,2111,,208.0,0,0,0,0,0.0,0
1201,2112,,150.0,0,0,0,0,0.0,0
1202,2113,,580.0,0,0,0,0,0.0,0
1203,2114,,85.0,0,0,0,0,0.0,0
1204,2115,,150.0,0,0,0,0,0.0,0
1205,2116,,180.0,0,0,0,0,0.0,0
1206,2117,,150.0,0,0,0,0,0.0,0
1207,2118,,279.0,0,0,0,0,0.0,0
1208,2120,,1850.0,0,1,0,0,0.0,0
1209,2121,,4800.0,0,1,0,0,0.0,0
1210,2122,,4080.0,0,1,0,0,0.0,0
1211,2123,,180.0,0,0,0,0,0.0,0
1212,2124,,4080.0,0,1,0,0,0.0,0
1213,2125,,180.0,0,0,0,0,0.0,0
1214,2126,,180.0,0,0,0,0,0.0,0
1215,2127,,4080.0,0,1,0,0,0.0,0
1216,2128,,90.0,0,1,0,0,0.0,0
1217,2129,,140.0,0,0,0,0,0.0,0
1218,2130,,630.0,0,0,0,0,0.0,0
1219,2131,,1580.0,0,1,0,0,0.0,0
1220,2132,,1580.0,0,1,0,0,0.0,0
1221,2133,,1420.0,0,0,0,0,0.0,0
1222,2134,,630.0,0,0,0,0,0.0,0
1223,2135,,130.0,0,0,0,0,0.0,0
1224,2136,,82.0,0,0,0,0,0.0,0
1225,2137,,85.0,0,0,0,0,0.0,0
1226,2138,,82.0,0,0,0,0,0.0,0
1227,2139,,85.0,0,0,0,0,0.0,0
1228,2140,,85.0,0,0,0,0,0.0,0
1229,2141,,82.0,0,0,0,0,0.0,0
1230,2142,,202.0,0,0,0,0,0.0,0
1231,2143,,201.0,0,0,0,0,0.0,0
1232,2145,,630.0,0,0,0,0,0.0,0
1233,2153,,630.0,0,0,0,0,0.0,0
1234,2154,,290.0,0,0,0,0,0.0,0
1235,2155,,1556.0,0,1,0,0,0.0,0
1236,2156,,640.0,0,0,0,0,0.0,0
1237,2157,,829.0,0,0,0,0,0.0,0
1238,2168,,1628.0,0,0,0,0,0.0,0
1239,2169,,499999.0,0,0,0,0,0.0,0
1240,2170,,1580.0,0,1,0,0,0.0,0
1241,2171,,630.0,0,0,0,0,0.0,0
1242,2172,,1580.0,0,1,0,0,0.0,0
1243,2173,,1580.0,0,1,0,0,0.0,0
1244,2174,,1580.0,0,1,0,0,0.0,0
1245,2175,,630.0,0,0,0,0,0.0,0
1246,2178,,95.0,0,0,0,0,0.0,0
1247,2181,,630.0,0,0,0,0,0.0,0
1248,2182,,5.0,0,0,0,0,1.0,0
1249,2183,,1559.0,0,1,0,0,0.0,0
1250,2184,,630.0,0,0,0,0,0.0,0
1251,2185,,1580.0,0,1,0,0,0.0,0
1252,2186,,628.0,0,0,0,0,0.0,0
1253,2187,,622.0,0,0,0,0,0.0,0
1254,2188,,380.0,0,0,0,0,0.0,0
1255,2189,,117.0,0,0,0,0,0.0,0
1256,2190,,298.0,0,0,0,0,0.0,0
1257,2191,,630.0,0,0,0,0,0.0,0
1258,2192,,5.0,0,0,0,0,1.0,0
1259,2193,,5.0,0,0,0,0,1.0,0
1260,2194,,630.0,0,0,0,0,0.0,0
1261,2196,,508.0,0,0,0,0,0.0,0
1262,2203,,1580.0,0,1,0,0,0.0,0
1263,2206,,630.0,0,0,0,0,0.0,0
1264,2208,,180.0,0,0,0,0,0.0,0
1265,2209,,180.0,0,0,0,0,0.0,0
1266,2214,,1580.0,0,1,0,0,0.0,0
1267,2215,,81.0,0,1,0,0,0.0,0
1268,2216,,94.0,0,1,0,0,0.0,0
1269,2217,,1580.0,0,1,0,0,0.0,0
1270,2218,,3077.59,0,1,0,0,0.0,0
1271,2219,,82.0,0,1,0,0,0.0,0
1272,2220,,90.0,0,1,0,0,0.0,0
1273,2221,,1580.0,0,1,0,0,0.0,0
1274,2222,,81.0,0,1,0,0,0.0,0
1275,2223,,100.0,0,1,0,0,0.0,0
1276,2224,,130.0,0,1,0,0,0.0,0
1277,2225,,90.0,0,1,0,0,0.0,0
1278,2226,,90.0,0,1,0,0,0.0,0
1279,2227,,1598.64,0,1,0,0,0.0,0
1280,2228,,4080.0,0,1,0,0,0.0,0
1281,2229,,130.0,0,0,0,0,0.0,0
1282,2230,,180.0,0,0,0,0,0.0,0
1283,2231,,180.0,0,1,0,0,0.0,0
1284,2232,,180.0,0,0,0,0,0.0,0
1285,2234,,630.0,0,0,0,0,0.0,0
1286,2235,,1580.0,0,1,0,0,0.0,0
1287,2236,,1580.0,0,1,0,0,0.0,0
1288,2237,,1580.0,0,1,0,0,0.0,0
1289,2238,,1580.0,0,1,0,0,0.0,0
1290,2242,,630.0,0,0,0,0,0.0,0
1291,2243,,1580.0,0,1,0,0,0.0,0
1292,2244,,1580.0,0,1,0,0,0.0,0
1293,2245,,1580.0,0,1,0,0,0.0,0
1294,2246,,90.0,0,1,0,0,0.0,0
1295,2247,,629.0,0,0,0,0,0.0,0
1296,2248,,1580.0,0,1,0,0,0.0,0
1297,2249,,1580.0,0,1,0,0,0.0,0
1298,2250,,90.0,0,1,0,0,0.0,0
1299,2251,,625.0,0,0,0,0,0.0,0
1300,2252,,1580.0,0,1,0,0,0.0,0
1301,2254,,1580.0,0,1,0,0,0.0,0
1302,2255,,179.0,0,0,0,0,0.0,0
1303,2256,,180.0,0,0,0,0,0.0,0
1304,2257,,1580.0,0,1,0,0,0.0,0
1305,2258,,1580.0,0,1,0,0,0.0,0
1306,2259,,1580.0,0,1,0,0,0.0,0
1307,2260,,1580.0,0,1,0,0,0.0,0
1308,2261,,1580.0,0,1,0,0,0.0,0
1309,2262,,280.0,0,0,0,0,0.0,0
1310,2263,,1580.0,0,1,0,0,0.0,0
1311,2264,,180.0,0,0,0,0,0.0,0
1312,2265,,1680.0,0,1,0,0,0.0,0
1313,2266,,1575.5,0,1,0,0,0.0,0
1314,2267,,1580.0,0,1,0,0,0.0,0
1315,2269,,1580.0,0,1,0,0,0.0,0
1316,2270,,67644.0,0,0,0,0,0.0,0
1317,2272,,90.0,0,1,0,0,0.0,0
1318,2274,,735.0,1,0,1,0,0.0,0
1319,2276,,587.0,1,0,0,0,0.0,0
1320,2278,,180.0,0,0,0,0,0.0,0
1321,2281,,180.0,0,0,0,0,0.0,0
1322,2282,,80.0,0,0,0,0,0.0,0
1323,2283,,81.0,0,0,0,0,0.0,0
1324,2286,,180.0,0,0,0,0,0.0,0
1325,2287,,80.0,0,0,0,0,0.0,0
1326,2288,,180.0,0,0,0,0,0.0,0
1327,2289,,80.0,0,0,0,0,0.0,0
1328,2290,,180.0,0,0,0,0,0.0,0
1329,2291,,180.0,0,0,0,0,0.0,0
1330,2292,,80.0,0,0,0,0,0.0,0
1331,2294,,180.0,0,0,0,0,0.0,0
1332,2295,,84.0,0,0,0,0,0.0,0
1333,2297,,90.0,0,0,0,0,0.0,0
1334,2301,,180.0,0,0,0,0,0.0,0
1335,2302,,1580.0,0,1,0,0,0.0,0
1336,2303,,140.0,0,0,0,0,0.0,0
1337,2304,,180.0,0,1,0,0,0.0,0
1338,2305,,315.0,0,0,0,0,0.0,0
1339,2306,,80.0,0,0,0,0,0.0,0
1340,2307,,222.0,0,0,0,0,0.0,0
1341,2308,,184.0,0,0,0,0,0.0,0
1342,2309,,190.0,0,0,0,0,0.0,0
1343,2310,,204.0,0,0,0,0,0.0,0
1344,2311,,290.0,0,0,0,0,0.0,0
1345,2313,,220.0,0,0,0,0,0.0,0
1346,2314,,4091.26,0,1,0,0,0.0,0
1347,2315,,81.0,0,1,0,0,0.0,0
1348,2316,200.0,280.0,1,1,0,0,0.0,0
1349,2317,500.0,630.0,1,1,0,0,0.0,0
1350,2318,118.0,3080.0,1,1,0,0,0.0,0
1351,2319,5900.0,3180.0,0,1,0,0,0.0,0
1352,2320,118.0,3080.0,0,1,0,0,0.0,0
1353,2321,118.0,3080.0,0,1,0,0,0.0,0
1354,2322,500.0,630.0,1,0,0,0,0.0,0
1355,2323,500.0,640.0,0,0,0,0,0.0,0
1356,2324,500.0,630.0,0,0,0,0,0.0,0
1357,2325,354.0,190.0,0,1,0,0,0.0,0
1358,2326,384.0,404.0,0,1,0,0,0.0,0
1359,2327,5.0,180.0,0,1,0,0,0.0,0
1360,2330,500.0,630.0,0,0,0,0,0.0,0
1361,2331,5.0,180.0,0,1,0,0,0.0,0
1362,2332,5.0,180.0,0,1,0,0,0.0,0
1363,2334,500.0,500000.0,0,0,1,0,0.0,0
1364,2335,354.0,500142.0,0,1,0,0,0.0,0
1365,2336,670.0,750.0,0,1,0,0,0.0,0
1366,2337,354.0,280.0,0,1,0,0,0.0,0
1367,2338,5.0,180.0,0,1,0,0,0.0,0
1368,2339,560.0,851.0,0,0,0,0,0.0,0
1369,2340,374.0,200.0,0,1,0,0,0.0,0
1370,2341,100.0,1180.0,0,0,0,0,0.0,0
1371,2342,5.0,180.0,0,1,0,0,0.0,0
1372,2343,374.0,530.0,0,1,0,0,0.0,0
1373,2345,10.0,6090.0,0,0,0,0,0.0,0
1374,2346,0.0,80.0,0,1,0,0,0.0,0
1375,2347,0.0,81.0,0,1,0,0,0.0,0
1376,2348,0.0,80.0,0,1,0,0,0.0,0
1377,2349,0.0,1180.0,0,0,0,0,0.0,0
1378,2354,354.0,200.0,0,1,0,0,0.0,0
1379,2355,23.6,82.0,0,0,0,0,0.0,0
1380,2356,7800.0,7890.0,0,0,0,0,0.0,0
1381,2357,5900.0,180.0,0,1,0,0,0.0,0
1382,2358,11800.0,330.0,0,1,0,0,0.0,0
1383,2359,590.0,340.0,0,1,0,0,0.0,0
1384,2360,0.0,90.0,0,1,0,0,0.0,0
1385,2361,0.0,90.0,0,1,0,0,0.0,0
1386,2362,2360.0,100.0,0,1,0,0,0.0,0
1387,2363,100.0,300.0,0,0,0,0,0.0,0
1388,2365,5900.0,135.0,0,1,0,0,0.0,0
1389,2366,590.0,190.0,0,1,0,0,0.0,0
1390,2367,0.0,80.0,0,0,0,0,0.0,0
1391,2368,0.0,60.0,0,0,0,0,0.0,0
1392,2369,500.0,580.0,0,0,0,0,0.0,0
1393,2370,236.0,190.0,0,1,0,0,0.0,0
1394,2371,236.0,189.0,0,1,0,0,0.0,0
1395,2372,23.6,100.0,0,1,0,0,0.0,0
1396,2388,100.0,180.0,0,0,0,0,0.0,0
1397,2391,500.0,630.0,0,0,0,0,0.0,0
1398,2392,100.0,212.0,0,0,0,0,0.0,0
1399,2394,5900.0,230.0,0,1,0,0,0.0,0
1400,2396,0.0,182.0,0,0,0,0,0.0,0
1401,2397,5900.0,180.0,0,1,0,0,0.0,0
1402,2400,600.0,830.0,0,0,0,0,0.0,0
1403,2403,118.0,495.0,0,1,0,0,0.0,0
1404,2404,30.0,30.0,0,0,0,0,0.0,0
1405,2405,10.0,10.0,0,0,0,0,0.0,0
1406,2407,50.0,50.0,0,0,0,0,0.0,0
1407,2409,118.0,119.0,0,1,0,0,0.0,0
1408,2410,30.0,30.0,0,1,0,0,0.0,0
1409,2411,590.0,884.0,0,1,0,0,0.0,0
1410,2412,2000.0,1346.0,0,0,0,0,0.0,0
1411,2413,1000.0,109.0,0,0,0,0,0.0,0
1412,2414,100.0,200.0,0,0,1,0,0.0,0
1413,2415,5900.0,180.0,0,1,0,0,0.0,0
1414,2419,33.0,140.0,0,1,0,0,0.0,0
1415,2420,5900.0,100.0,0,1,0,0,0.0,0
1416,2421,5900.0,100.0,0,1,0,0,0.0,0
1417,2422,5900.0,100.0,0,1,0,0,0.0,0
1418,2424,500.0,550.0,0,0,0,0,0.0,0
1419,2425,26.0,296.0,0,1,0,0,0.0,0
1420,2426,296.0,150.0,0,1,0,0,0.0,0
1421,2427,26.0,50.0,0,1,0,0,0.0,0
1422,2429,296.0,151.0,0,1,0,0,0.0,0
1423,2430,296.0,151.0,0,1,0,0,0.0,0
1424,2432,500.0,550.0,0,0,0,0,0.0,0
1425,2435,30.0,90.0,0,0,0,0,0.0,0
1426,2436,40.0,70.0,0,1,0,0,0.0,0
1427,2437,250.0,250.0,0,0,0,0,0.0,0
1428,2438,0.0,0.0,0,0,0,0,0.0,0
1429,2439,30.0,100.0,0,0,0,0,0.0,0
1430,2440,30.0,30.0,0,0,0,0,0.0,0
1431,2441,0.0,100.0,0,0,0,0,0.0,0
1432,2442,500.0,500.0,0,0,0,0,0.0,0
1433,2443,50.0,50.0,0,1,0,0,0.0,0
1434,2444,296.0,151.0,0,1,0,0,0.0,0
1435,2445,500.0,550.0,0,0,0,0,0.0,0
1436,2446,26.0,110.0,0,1,0,0,0.0,0
1437,2450,500.0,700.0,0,0,0,0,0.0,0
1438,2451,100.0,203.0,0,0,0,0,0.0,0
1439,2464,10.0,10.0,0,1,0,0,0.0,0
1440,2468,11.8,10.0,0,1,0,0,0.0,0
1441,2473,10.0,10.0,0,0,0,0,0.0,0
1442,2475,100.0,100.0,0,1,0,0,0.0,0
1443,2476,23.6,20.0,0,1,0,0,0.0,0
1444,2477,59.0,50.0,0,1,0,0,0.0,0
1445,2478,118.0,100.0,0,0,0,0,0.0,0
1446,2479,118.0,100.0,0,1,0,0,0.0,0
