catcher_id,subscription_id,premium_plan_id,premium_plan,subscription_amount,credit_given,currency,currency_val,payment_mode,status,payment_status,e_invoice,times_of_subscription
2334,1,3.0,"{""subscription_charges"": ""10000"", ""pre_recorded_interviews"": ""-1"", ""chat_support"": ""2"", ""storage"": ""500"",
  ""email_template_customization"": ""1"", ""interview_branding"": ""1"", ""candidate_evaluation_page_branding"": ""1"", ""interview_insight"": ""Deep Level"", ""live_interviews"": ""1"", ""live_interview_recording"": ""1"", ""panel_interview"": ""1"", ""phone_interview"": ""1"", ""interview_types"": ""1"", ""sub_accounts"": ""-1"", ""smtp_setting"": ""1"", ""bulk_invitation"": ""100"", ""auto_reminder"": ""1"", ""third_party_ats_integrations"": ""1"", ""email_calendar_integration"": ""1"", ""social_media_integrations"": ""1"", ""sms"": ""1"", ""job_posting"": ""-1""}",199.0,0,0,1.0,1,0,1,1,79
2334,1,3.0,"{""subscription_charges"": ""10000"", ""pre_recorded_interviews"": ""-1"", ""chat_support"": ""2"", ""storage"": ""500"",
  ""email_template_customization"": ""1"", ""interview_branding"": ""1"", ""candidate_evaluation_page_branding"": ""1"", ""interview_insight"": ""Deep Level"", ""live_interviews"": ""1"", ""live_interview_recording"": ""1"", ""panel_interview"": ""1"", ""phone_interview"": ""1"", ""interview_types"": ""1"", ""sub_accounts"": ""-1"", ""smtp_setting"": ""1"", ""bulk_invitation"": ""100"", ""auto_reminder"": ""1"", ""third_party_ats_integrations"": ""1"", ""email_calendar_integration"": ""1"", ""social_media_integrations"": ""1"", ""sms"": ""1"", ""job_posting"": ""-1""}",42.0,0,0,1.0,3,0,1,1,79
2334,1,3.0,"{""subscription_charges"": ""10000"", ""pre_recorded_interviews"": ""-1"", ""chat_support"": ""2"", ""storage"": ""500"",
  ""email_template_customization"": ""1"", ""interview_branding"": ""1"", ""candidate_evaluation_page_branding"": ""1"", ""interview_insight"": ""Deep Level"", ""live_interviews"": ""1"", ""live_interview_recording"": ""1"", ""panel_interview"": ""1"", ""phone_interview"": ""1"", ""interview_types"": ""1"", ""sub_accounts"": ""-1"", ""smtp_setting"": ""1"", ""bulk_invitation"": ""100"", ""auto_reminder"": ""1"", ""third_party_ats_integrations"": ""1"", ""email_calendar_integration"": ""1"", ""social_media_integrations"": ""1"", ""sms"": ""1"", ""job_posting"": ""-1""}",20.0,0,0,1.0,1,0,1,1,79
4123,1,3.0,"{""subscription_charges"":""10000"",""pre_recorded_interviews"":""-1"",""chat_support"":""2"",""storage"":""500"",""email_template_customization"":""1"",""interview_branding"":""1"",""candidate_evaluation_page_branding"":""1"",""interview_insight"":""Deep Level"",""live_interviews"":""1"",""live_interview_recording"":""1"",""panel_interview"":""1"",""phone_interview"":""1"",""interview_types"":""1"",""sub_accounts"":""-1"",""smtp_setting"":""1"",""bulk_invitation"":""100"",""auto_reminder"":""1"",""third_party_ats_integrations"":""1"",""email_calendar_integration"":""1"",""social_media_integrations"":""1"",""sms"":""1"",""job_posting"":""-1"",""theme"":""3"",""ai_features"":""0"",""live_proctoring"":""0"",""referral"":""0""}",118.0,0,1,1.0,6,1,1,1,1
4124,1,3.0,"{""subscription_charges"": ""10000"", ""pre_recorded_interviews"": ""-1"", ""chat_support"": ""2"", ""storage"": ""500"",
  ""email_template_customization"": ""1"", ""interview_branding"": ""1"", ""candidate_evaluation_page_branding"": ""1"", ""interview_insight"": ""Deep Level"", ""live_interviews"": ""1"", ""live_interview_recording"": ""1"", ""panel_interview"": ""1"", ""phone_interview"": ""1"", ""interview_types"": ""1"", ""sub_accounts"": ""-1"", ""smtp_setting"": ""1"", ""bulk_invitation"": ""100"", ""auto_reminder"": ""1"", ""third_party_ats_integrations"": ""1"", ""email_calendar_integration"": ""1"", ""social_media_integrations"": ""1"", ""sms"": ""1"", ""job_posting"": ""-1""}",118.0,0,1,1.0,6,0,1,1,5
2335,1,3.0,"{""subscription_charges"": ""10000"", ""pre_recorded_interviews"": ""-1"", ""chat_support"": ""2"", ""storage"": ""500"",
  ""email_template_customization"": ""1"", ""interview_branding"": ""1"", ""candidate_evaluation_page_branding"": ""1"", ""interview_insight"": ""Deep Level"", ""live_interviews"": ""1"", ""live_interview_recording"": ""1"", ""panel_interview"": ""1"", ""phone_interview"": ""1"", ""interview_types"": ""1"", ""sub_accounts"": ""-1"", ""smtp_setting"": ""1"", ""bulk_invitation"": ""100"", ""auto_reminder"": ""1"", ""third_party_ats_integrations"": ""1"", ""email_calendar_integration"": ""1"", ""social_media_integrations"": ""1"", ""sms"": ""1"", ""job_posting"": ""-1""}",2950.0,0,1,1.0,6,0,0,1,58
4132,1,3.0,"{""subscription_charges"": ""10000"", ""pre_recorded_interviews"": ""-1"", ""chat_support"": ""2"", ""storage"": ""500"",
  ""email_template_customization"": ""1"", ""interview_branding"": ""1"", ""candidate_evaluation_page_branding"": ""1"", ""interview_insight"": ""Deep Level"", ""live_interviews"": ""1"", ""live_interview_recording"": ""1"", ""panel_interview"": ""1"", ""phone_interview"": ""1"", ""interview_types"": ""1"", ""sub_accounts"": ""-1"", ""smtp_setting"": ""1"", ""bulk_invitation"": ""100"", ""auto_reminder"": ""1"", ""third_party_ats_integrations"": ""1"", ""email_calendar_integration"": ""1"", ""social_media_integrations"": ""1"", ""sms"": ""1"", ""job_posting"": ""-1""}",50.0,0,0,1.0,1,0,1,1,18
4124,1,3.0,"{""subscription_charges"": ""10000"", ""pre_recorded_interviews"": ""-1"", ""chat_support"": ""2"", ""storage"": ""500"",
  ""email_template_customization"": ""1"", ""interview_branding"": ""1"", ""candidate_evaluation_page_branding"": ""1"", ""interview_insight"": ""Deep Level"", ""live_interviews"": ""1"", ""live_interview_recording"": ""1"", ""panel_interview"": ""1"", ""phone_interview"": ""1"", ""interview_types"": ""1"", ""sub_accounts"": ""-1"", ""smtp_setting"": ""1"", ""bulk_invitation"": ""100"", ""auto_reminder"": ""1"", ""third_party_ats_integrations"": ""1"", ""email_calendar_integration"": ""1"", ""social_media_integrations"": ""1"", ""sms"": ""1"", ""job_posting"": ""-1""}",118.0,0,1,1.0,6,0,0,1,5
4124,1,3.0,"{""subscription_charges"": ""10000"", ""pre_recorded_interviews"": ""-1"", ""chat_support"": ""2"", ""storage"": ""500"",
  ""email_template_customization"": ""1"", ""interview_branding"": ""1"", ""candidate_evaluation_page_branding"": ""1"", ""interview_insight"": ""Deep Level"", ""live_interviews"": ""1"", ""live_interview_recording"": ""1"", ""panel_interview"": ""1"", ""phone_interview"": ""1"", ""interview_types"": ""1"", ""sub_accounts"": ""-1"", ""smtp_setting"": ""1"", ""bulk_invitation"": ""100"", ""auto_reminder"": ""1"", ""third_party_ats_integrations"": ""1"", ""email_calendar_integration"": ""1"", ""social_media_integrations"": ""1"", ""sms"": ""1"", ""job_posting"": ""-1""}",118.0,0,1,1.0,6,0,1,1,5
2335,1,3.0,"{""subscription_charges"": ""10000"", ""pre_recorded_interviews"": ""-1"", ""chat_support"": ""2"", ""storage"": ""500"",
  ""email_template_customization"": ""1"", ""interview_branding"": ""1"", ""candidate_evaluation_page_branding"": ""1"", ""interview_insight"": ""Deep Level"", ""live_interviews"": ""1"", ""live_interview_recording"": ""1"", ""panel_interview"": ""1"", ""phone_interview"": ""1"", ""interview_types"": ""1"", ""sub_accounts"": ""-1"", ""smtp_setting"": ""1"", ""bulk_invitation"": ""100"", ""auto_reminder"": ""1"", ""third_party_ats_integrations"": ""1"", ""email_calendar_integration"": ""1"", ""social_media_integrations"": ""1"", ""sms"": ""1"", ""job_posting"": ""-1""}",2950.0,0,1,1.0,6,0,0,1,58
4124,1,3.0,"{""subscription_charges"": ""10000"", ""pre_recorded_interviews"": ""-1"", ""chat_support"": ""2"", ""storage"": ""500"",
  ""email_template_customization"": ""1"", ""interview_branding"": ""1"", ""candidate_evaluation_page_branding"": ""1"", ""interview_insight"": ""Deep Level"", ""live_interviews"": ""1"", ""live_interview_recording"": ""1"", ""panel_interview"": ""1"", ""phone_interview"": ""1"", ""interview_types"": ""1"", ""sub_accounts"": ""-1"", ""smtp_setting"": ""1"", ""bulk_invitation"": ""100"", ""auto_reminder"": ""1"", ""third_party_ats_integrations"": ""1"", ""email_calendar_integration"": ""1"", ""social_media_integrations"": ""1"", ""sms"": ""1"", ""job_posting"": ""-1""}",118.0,0,1,1.0,6,0,0,1,5
2335,1,3.0,"{""subscription_charges"": ""10000"", ""pre_recorded_interviews"": ""-1"", ""chat_support"": ""2"", ""storage"": ""500"",
  ""email_template_customization"": ""1"", ""interview_branding"": ""1"", ""candidate_evaluation_page_branding"": ""1"", ""interview_insight"": ""Deep Level"", ""live_interviews"": ""1"", ""live_interview_recording"": ""1"", ""panel_interview"": ""1"", ""phone_interview"": ""1"", ""interview_types"": ""1"", ""sub_accounts"": ""-1"", ""smtp_setting"": ""1"", ""bulk_invitation"": ""100"", ""auto_reminder"": ""1"", ""third_party_ats_integrations"": ""1"", ""email_calendar_integration"": ""1"", ""social_media_integrations"": ""1"", ""sms"": ""1"", ""job_posting"": ""-1""}",2950.0,0,1,1.0,6,0,0,1,58
2335,1,3.0,"{""subscription_charges"": ""10000"", ""pre_recorded_interviews"": ""-1"", ""chat_support"": ""2"", ""storage"": ""500"",
  ""email_template_customization"": ""1"", ""interview_branding"": ""1"", ""candidate_evaluation_page_branding"": ""1"", ""interview_insight"": ""Deep Level"", ""live_interviews"": ""1"", ""live_interview_recording"": ""1"", ""panel_interview"": ""1"", ""phone_interview"": ""1"", ""interview_types"": ""1"", ""sub_accounts"": ""-1"", ""smtp_setting"": ""1"", ""bulk_invitation"": ""100"", ""auto_reminder"": ""1"", ""third_party_ats_integrations"": ""1"", ""email_calendar_integration"": ""1"", ""social_media_integrations"": ""1"", ""sms"": ""1"", ""job_posting"": ""-1""}",2950.0,0,1,1.0,6,0,1,1,58
2335,1,3.0,"{""subscription_charges"": ""10000"", ""pre_recorded_interviews"": ""-1"", ""chat_support"": ""2"", ""storage"": ""500"",
  ""email_template_customization"": ""1"", ""interview_branding"": ""1"", ""candidate_evaluation_page_branding"": ""1"", ""interview_insight"": ""Deep Level"", ""live_interviews"": ""1"", ""live_interview_recording"": ""1"", ""panel_interview"": ""1"", ""phone_interview"": ""1"", ""interview_types"": ""1"", ""sub_accounts"": ""-1"", ""smtp_setting"": ""1"", ""bulk_invitation"": ""100"", ""auto_reminder"": ""1"", ""third_party_ats_integrations"": ""1"", ""email_calendar_integration"": ""1"", ""social_media_integrations"": ""1"", ""sms"": ""1"", ""job_posting"": ""-1""}",2950.0,0,1,1.0,6,0,0,1,58
2335,1,3.0,"{""subscription_charges"": ""10000"", ""pre_recorded_interviews"": ""-1"", ""chat_support"": ""2"", ""storage"": ""500"",
  ""email_template_customization"": ""1"", ""interview_branding"": ""1"", ""candidate_evaluation_page_branding"": ""1"", ""interview_insight"": ""Deep Level"", ""live_interviews"": ""1"", ""live_interview_recording"": ""1"", ""panel_interview"": ""1"", ""phone_interview"": ""1"", ""interview_types"": ""1"", ""sub_accounts"": ""-1"", ""smtp_setting"": ""1"", ""bulk_invitation"": ""100"", ""auto_reminder"": ""1"", ""third_party_ats_integrations"": ""1"", ""email_calendar_integration"": ""1"", ""social_media_integrations"": ""1"", ""sms"": ""1"", ""job_posting"": ""-1""}",2950.0,0,1,1.0,6,0,0,1,58
2335,1,3.0,"{""subscription_charges"": ""10000"", ""pre_recorded_interviews"": ""-1"", ""chat_support"": ""2"", ""storage"": ""500"",
  ""email_template_customization"": ""1"", ""interview_branding"": ""1"", ""candidate_evaluation_page_branding"": ""1"", ""interview_insight"": ""Deep Level"", ""live_interviews"": ""1"", ""live_interview_recording"": ""1"", ""panel_interview"": ""1"", ""phone_interview"": ""1"", ""interview_types"": ""1"", ""sub_accounts"": ""-1"", ""smtp_setting"": ""1"", ""bulk_invitation"": ""100"", ""auto_reminder"": ""1"", ""third_party_ats_integrations"": ""1"", ""email_calendar_integration"": ""1"", ""social_media_integrations"": ""1"", ""sms"": ""1"", ""job_posting"": ""-1""}",2950.0,0,1,1.0,6,0,0,1,58
2335,1,3.0,"{""subscription_charges"": ""10000"", ""pre_recorded_interviews"": ""-1"", ""chat_support"": ""2"", ""storage"": ""500"",
  ""email_template_customization"": ""1"", ""interview_branding"": ""1"", ""candidate_evaluation_page_branding"": ""1"", ""interview_insight"": ""Deep Level"", ""live_interviews"": ""1"", ""live_interview_recording"": ""1"", ""panel_interview"": ""1"", ""phone_interview"": ""1"", ""interview_types"": ""1"", ""sub_accounts"": ""-1"", ""smtp_setting"": ""1"", ""bulk_invitation"": ""100"", ""auto_reminder"": ""1"", ""third_party_ats_integrations"": ""1"", ""email_calendar_integration"": ""1"", ""social_media_integrations"": ""1"", ""sms"": ""1"", ""job_posting"": ""-1""}",2950.0,0,1,1.0,6,0,0,1,58
2335,1,3.0,"{""subscription_charges"": ""10000"", ""pre_recorded_interviews"": ""-1"", ""chat_support"": ""2"", ""storage"": ""500"",
  ""email_template_customization"": ""1"", ""interview_branding"": ""1"", ""candidate_evaluation_page_branding"": ""1"", ""interview_insight"": ""Deep Level"", ""live_interviews"": ""1"", ""live_interview_recording"": ""1"", ""panel_interview"": ""1"", ""phone_interview"": ""1"", ""interview_types"": ""1"", ""sub_accounts"": ""-1"", ""smtp_setting"": ""1"", ""bulk_invitation"": ""100"", ""auto_reminder"": ""1"", ""third_party_ats_integrations"": ""1"", ""email_calendar_integration"": ""1"", ""social_media_integrations"": ""1"", ""sms"": ""1"", ""job_posting"": ""-1""}",2950.0,0,1,1.0,6,0,1,1,58
4124,1,3.0,"{""subscription_charges"":""10000"",""pre_recorded_interviews"":""-1"",""chat_support"":""2"",""storage"":""500"",""email_template_customization"":""1"",""interview_branding"":""1"",""candidate_evaluation_page_branding"":""1"",""interview_insight"":""Deep Level"",""live_interviews"":""1"",""live_interview_recording"":""1"",""panel_interview"":""1"",""phone_interview"":""1"",""interview_types"":""1"",""sub_accounts"":""-1"",""smtp_setting"":""1"",""bulk_invitation"":""100"",""auto_reminder"":""1"",""third_party_ats_integrations"":""1"",""email_calendar_integration"":""1"",""social_media_integrations"":""1"",""sms"":""1"",""job_posting"":""-1"",""theme"":""3"",""ai_features"":""0"",""live_proctoring"":""0"",""referral"":""0""}",118.0,0,1,1.0,6,1,1,1,5
4138,1,3.0,"{""subscription_charges"": ""10000"", ""pre_recorded_interviews"": ""-1"", ""chat_support"": ""2"", ""storage"": ""500"",
  ""email_template_customization"": ""1"", ""interview_branding"": ""1"", ""candidate_evaluation_page_branding"": ""1"", ""interview_insight"": ""Deep Level"", ""live_interviews"": ""1"", ""live_interview_recording"": ""1"", ""panel_interview"": ""1"", ""phone_interview"": ""1"", ""interview_types"": ""1"", ""sub_accounts"": ""-1"", ""smtp_setting"": ""1"", ""bulk_invitation"": ""100"", ""auto_reminder"": ""1"", ""third_party_ats_integrations"": ""1"", ""email_calendar_integration"": ""1"", ""social_media_integrations"": ""1"", ""sms"": ""1"", ""job_posting"": ""-1""}",118.0,0,1,1.0,6,0,1,1,3
4132,1,3.0,"{""subscription_charges"": ""10000"", ""pre_recorded_interviews"": ""-1"", ""chat_support"": ""2"", ""storage"": ""500"",
  ""email_template_customization"": ""1"", ""interview_branding"": ""1"", ""candidate_evaluation_page_branding"": ""1"", ""interview_insight"": ""Deep Level"", ""live_interviews"": ""1"", ""live_interview_recording"": ""1"", ""panel_interview"": ""1"", ""phone_interview"": ""1"", ""interview_types"": ""1"", ""sub_accounts"": ""-1"", ""smtp_setting"": ""1"", ""bulk_invitation"": ""100"", ""auto_reminder"": ""1"", ""third_party_ats_integrations"": ""1"", ""email_calendar_integration"": ""1"", ""social_media_integrations"": ""1"", ""sms"": ""1"", ""job_posting"": ""-1""}",199.0,0,0,1.0,1,0,1,1,18
4138,1,3.0,"{""subscription_charges"": ""10000"", ""pre_recorded_interviews"": ""-1"", ""chat_support"": ""2"", ""storage"": ""500"",
  ""email_template_customization"": ""1"", ""interview_branding"": ""1"", ""candidate_evaluation_page_branding"": ""1"", ""interview_insight"": ""Deep Level"", ""live_interviews"": ""1"", ""live_interview_recording"": ""1"", ""panel_interview"": ""1"", ""phone_interview"": ""1"", ""interview_types"": ""1"", ""sub_accounts"": ""-1"", ""smtp_setting"": ""1"", ""bulk_invitation"": ""100"", ""auto_reminder"": ""1"", ""third_party_ats_integrations"": ""1"", ""email_calendar_integration"": ""1"", ""social_media_integrations"": ""1"", ""sms"": ""1"", ""job_posting"": ""-1""}",118.0,0,1,1.0,6,0,0,1,3
4138,1,3.0,"{""subscription_charges"":""10000"",""pre_recorded_interviews"":""-1"",""chat_support"":""2"",""storage"":""500"",""email_template_customization"":""1"",""interview_branding"":""1"",""candidate_evaluation_page_branding"":""1"",""interview_insight"":""Deep Level"",""live_interviews"":""1"",""live_interview_recording"":""1"",""panel_interview"":""1"",""phone_interview"":""1"",""interview_types"":""1"",""sub_accounts"":""-1"",""smtp_setting"":""1"",""bulk_invitation"":""100"",""auto_reminder"":""1"",""third_party_ats_integrations"":""1"",""email_calendar_integration"":""1"",""social_media_integrations"":""1"",""sms"":""1"",""job_posting"":""-1"",""theme"":""3"",""ai_features"":""0"",""live_proctoring"":""0"",""referral"":""0""}",53.1,0,1,1.0,6,1,1,1,3
4140,1,3.0,"{""subscription_charges"": ""10000"", ""pre_recorded_interviews"": ""-1"", ""chat_support"": ""2"", ""storage"": ""500"",
  ""email_template_customization"": ""1"", ""interview_branding"": ""1"", ""candidate_evaluation_page_branding"": ""1"", ""interview_insight"": ""Deep Level"", ""live_interviews"": ""1"", ""live_interview_recording"": ""1"", ""panel_interview"": ""1"", ""phone_interview"": ""1"", ""interview_types"": ""1"", ""sub_accounts"": ""-1"", ""smtp_setting"": ""1"", ""bulk_invitation"": ""100"", ""auto_reminder"": ""1"", ""third_party_ats_integrations"": ""1"", ""email_calendar_integration"": ""1"", ""social_media_integrations"": ""1"", ""sms"": ""1"", ""job_posting"": ""-1""}",118.0,0,1,1.0,6,0,1,1,3
4140,1,3.0,"{""subscription_charges"": ""10000"", ""pre_recorded_interviews"": ""-1"", ""chat_support"": ""2"", ""storage"": ""500"",
  ""email_template_customization"": ""1"", ""interview_branding"": ""1"", ""candidate_evaluation_page_branding"": ""1"", ""interview_insight"": ""Deep Level"", ""live_interviews"": ""1"", ""live_interview_recording"": ""1"", ""panel_interview"": ""1"", ""phone_interview"": ""1"", ""interview_types"": ""1"", ""sub_accounts"": ""-1"", ""smtp_setting"": ""1"", ""bulk_invitation"": ""100"", ""auto_reminder"": ""1"", ""third_party_ats_integrations"": ""1"", ""email_calendar_integration"": ""1"", ""social_media_integrations"": ""1"", ""sms"": ""1"", ""job_posting"": ""-1""}",118.0,0,1,1.0,6,0,0,1,3
4140,1,3.0,"{""subscription_charges"":""10000"",""pre_recorded_interviews"":""-1"",""chat_support"":""2"",""storage"":""500"",""email_template_customization"":""1"",""interview_branding"":""1"",""candidate_evaluation_page_branding"":""1"",""interview_insight"":""Deep Level"",""live_interviews"":""1"",""live_interview_recording"":""1"",""panel_interview"":""1"",""phone_interview"":""1"",""interview_types"":""1"",""sub_accounts"":""-1"",""smtp_setting"":""1"",""bulk_invitation"":""100"",""auto_reminder"":""1"",""third_party_ats_integrations"":""1"",""email_calendar_integration"":""1"",""social_media_integrations"":""1"",""sms"":""1"",""job_posting"":""-1"",""theme"":""3"",""ai_features"":""0"",""live_proctoring"":""0"",""referral"":""0""}",118.0,0,1,1.0,6,1,1,1,3
4142,1,3.0,"{""subscription_charges"": ""10000"", ""pre_recorded_interviews"": ""-1"", ""chat_support"": ""2"", ""storage"": ""500"",
  ""email_template_customization"": ""1"", ""interview_branding"": ""1"", ""candidate_evaluation_page_branding"": ""1"", ""interview_insight"": ""Deep Level"", ""live_interviews"": ""1"", ""live_interview_recording"": ""1"", ""panel_interview"": ""1"", ""phone_interview"": ""1"", ""interview_types"": ""1"", ""sub_accounts"": ""-1"", ""smtp_setting"": ""1"", ""bulk_invitation"": ""100"", ""auto_reminder"": ""1"", ""third_party_ats_integrations"": ""1"", ""email_calendar_integration"": ""1"", ""social_media_integrations"": ""1"", ""sms"": ""1"", ""job_posting"": ""-1""}",2950000.0,0,1,1.0,6,0,1,1,2
4142,1,3.0,"{""subscription_charges"":""10000"",""pre_recorded_interviews"":""-1"",""chat_support"":""2"",""storage"":""500"",""email_template_customization"":""1"",""interview_branding"":""1"",""candidate_evaluation_page_branding"":""1"",""interview_insight"":""Deep Level"",""live_interviews"":""1"",""live_interview_recording"":""1"",""panel_interview"":""1"",""phone_interview"":""1"",""interview_types"":""1"",""sub_accounts"":""-1"",""smtp_setting"":""1"",""bulk_invitation"":""100"",""auto_reminder"":""1"",""third_party_ats_integrations"":""1"",""email_calendar_integration"":""1"",""social_media_integrations"":""1"",""sms"":""1"",""job_posting"":""-1"",""theme"":""3"",""ai_features"":""0"",""live_proctoring"":""0"",""referral"":""0""}",11800.0,0,1,1.0,6,1,0,1,2
4143,1,3.0,"{""subscription_charges"":""10000"",""pre_recorded_interviews"":""-1"",""chat_support"":""2"",""storage"":""500"",""email_template_customization"":""1"",""interview_branding"":""1"",""candidate_evaluation_page_branding"":""1"",""interview_insight"":""Deep Level"",""live_interviews"":""1"",""live_interview_recording"":""1"",""panel_interview"":""1"",""phone_interview"":""1"",""interview_types"":""1"",""sub_accounts"":""-1"",""smtp_setting"":""1"",""bulk_invitation"":""100"",""auto_reminder"":""1"",""third_party_ats_integrations"":""1"",""email_calendar_integration"":""1"",""social_media_integrations"":""1"",""sms"":""1"",""job_posting"":""-1"",""theme"":""3"",""ai_features"":""0"",""live_proctoring"":""0"",""referral"":""0""}",11800.0,0,1,1.0,6,1,1,1,1
4145,1,3.0,"{""subscription_charges"": ""10000"", ""pre_recorded_interviews"": ""-1"", ""chat_support"": ""2"", ""storage"": ""500"",
  ""email_template_customization"": ""1"", ""interview_branding"": ""1"", ""candidate_evaluation_page_branding"": ""1"", ""interview_insight"": ""Deep Level"", ""live_interviews"": ""1"", ""live_interview_recording"": ""1"", ""panel_interview"": ""1"", ""phone_interview"": ""1"", ""interview_types"": ""1"", ""sub_accounts"": ""-1"", ""smtp_setting"": ""1"", ""bulk_invitation"": ""100"", ""auto_reminder"": ""1"", ""third_party_ats_integrations"": ""1"", ""email_calendar_integration"": ""1"", ""social_media_integrations"": ""1"", ""sms"": ""1"", ""job_posting"": ""-1""}",118.0,0,1,1.0,6,0,1,1,2
4145,1,3.0,"{""subscription_charges"":""10000"",""pre_recorded_interviews"":""-1"",""chat_support"":""2"",""storage"":""500"",""email_template_customization"":""1"",""interview_branding"":""1"",""candidate_evaluation_page_branding"":""1"",""interview_insight"":""Deep Level"",""live_interviews"":""1"",""live_interview_recording"":""1"",""panel_interview"":""1"",""phone_interview"":""1"",""interview_types"":""1"",""sub_accounts"":""-1"",""smtp_setting"":""1"",""bulk_invitation"":""100"",""auto_reminder"":""1"",""third_party_ats_integrations"":""1"",""email_calendar_integration"":""1"",""social_media_integrations"":""1"",""sms"":""1"",""job_posting"":""-1"",""theme"":""3"",""ai_features"":""0"",""live_proctoring"":""0"",""referral"":""0""}",11.8,0,1,1.0,6,1,1,1,2
4147,1,3.0,"{""subscription_charges"":""10000"",""pre_recorded_interviews"":""-1"",""chat_support"":""2"",""storage"":""500"",""email_template_customization"":""1"",""interview_branding"":""1"",""candidate_evaluation_page_branding"":""1"",""interview_insight"":""Deep Level"",""live_interviews"":""1"",""live_interview_recording"":""1"",""panel_interview"":""1"",""phone_interview"":""1"",""interview_types"":""1"",""sub_accounts"":""-1"",""smtp_setting"":""1"",""bulk_invitation"":""100"",""auto_reminder"":""1"",""third_party_ats_integrations"":""1"",""email_calendar_integration"":""1"",""social_media_integrations"":""1"",""sms"":""1"",""job_posting"":""-1"",""theme"":""3"",""ai_features"":""0"",""live_proctoring"":""0"",""referral"":""0""}",2950.0,0,1,1.0,6,1,1,1,1
4149,1,3.0,"{""subscription_charges"": ""10000"", ""pre_recorded_interviews"": ""-1"", ""chat_support"": ""2"", ""storage"": ""500"",
  ""email_template_customization"": ""1"", ""interview_branding"": ""1"", ""candidate_evaluation_page_branding"": ""1"", ""interview_insight"": ""Deep Level"", ""live_interviews"": ""1"", ""live_interview_recording"": ""1"", ""panel_interview"": ""1"", ""phone_interview"": ""1"", ""interview_types"": ""1"", ""sub_accounts"": ""-1"", ""smtp_setting"": ""1"", ""bulk_invitation"": ""100"", ""auto_reminder"": ""1"", ""third_party_ats_integrations"": ""1"", ""email_calendar_integration"": ""1"", ""social_media_integrations"": ""1"", ""sms"": ""1"", ""job_posting"": ""-1""}",118.0,0,1,1.0,6,0,1,1,2
4149,1,3.0,"{""subscription_charges"":""10000"",""pre_recorded_interviews"":""-1"",""chat_support"":""2"",""storage"":""500"",""email_template_customization"":""1"",""interview_branding"":""1"",""candidate_evaluation_page_branding"":""1"",""interview_insight"":""Deep Level"",""live_interviews"":""1"",""live_interview_recording"":""1"",""panel_interview"":""1"",""phone_interview"":""1"",""interview_types"":""1"",""sub_accounts"":""-1"",""smtp_setting"":""1"",""bulk_invitation"":""100"",""auto_reminder"":""1"",""third_party_ats_integrations"":""1"",""email_calendar_integration"":""1"",""social_media_integrations"":""1"",""sms"":""1"",""job_posting"":""-1"",""theme"":""3"",""ai_features"":""0"",""live_proctoring"":""0"",""referral"":""0""}",11.8,0,1,1.0,6,1,1,1,2
4150,1,3.0,"{""subscription_charges"": ""10000"", ""pre_recorded_interviews"": ""-1"", ""chat_support"": ""2"", ""storage"": ""500"",
  ""email_template_customization"": ""1"", ""interview_branding"": ""1"", ""candidate_evaluation_page_branding"": ""1"", ""interview_insight"": ""Deep Level"", ""live_interviews"": ""1"", ""live_interview_recording"": ""1"", ""panel_interview"": ""1"", ""phone_interview"": ""1"", ""interview_types"": ""1"", ""sub_accounts"": ""-1"", ""smtp_setting"": ""1"", ""bulk_invitation"": ""100"", ""auto_reminder"": ""1"", ""third_party_ats_integrations"": ""1"", ""email_calendar_integration"": ""1"", ""social_media_integrations"": ""1"", ""sms"": ""1"", ""job_posting"": ""-1""}",118.0,0,1,1.0,6,0,1,1,2
4150,1,3.0,"{""subscription_charges"":""10000"",""pre_recorded_interviews"":""-1"",""chat_support"":""2"",""storage"":""500"",""email_template_customization"":""1"",""interview_branding"":""1"",""candidate_evaluation_page_branding"":""1"",""interview_insight"":""Deep Level"",""live_interviews"":""1"",""live_interview_recording"":""1"",""panel_interview"":""1"",""phone_interview"":""1"",""interview_types"":""1"",""sub_accounts"":""-1"",""smtp_setting"":""1"",""bulk_invitation"":""100"",""auto_reminder"":""1"",""third_party_ats_integrations"":""1"",""email_calendar_integration"":""1"",""social_media_integrations"":""1"",""sms"":""1"",""job_posting"":""-1"",""theme"":""3"",""ai_features"":""0"",""live_proctoring"":""0"",""referral"":""0""}",11.8,0,1,1.0,6,1,1,1,2
4152,1,3.0,"{""subscription_charges"": ""10000"", ""pre_recorded_interviews"": ""-1"", ""chat_support"": ""2"", ""storage"": ""500"",
  ""email_template_customization"": ""1"", ""interview_branding"": ""1"", ""candidate_evaluation_page_branding"": ""1"", ""interview_insight"": ""Deep Level"", ""live_interviews"": ""1"", ""live_interview_recording"": ""1"", ""panel_interview"": ""1"", ""phone_interview"": ""1"", ""interview_types"": ""1"", ""sub_accounts"": ""-1"", ""smtp_setting"": ""1"", ""bulk_invitation"": ""100"", ""auto_reminder"": ""1"", ""third_party_ats_integrations"": ""1"", ""email_calendar_integration"": ""1"", ""social_media_integrations"": ""1"", ""sms"": ""1"", ""job_posting"": ""-1""}",118.0,0,1,1.0,6,0,1,1,2
