catcher_id,jobma_catcher_company,jobma_functional,jobma_catcher_indus,jobma_catcher_title,jobma_catcher_otype,jobma_catcher_status,jobma_catcher_creation,jobma_catcher_type,is_premium,jobma_verified,subscription_status,sub_user,per_sub_user,live_interview_credit,pre_recorded_credit,ai_live_interview_credit,interview_cost_type,referral_credit,company_size,ai_live_interview,days_since_creation,confirmed,number_of_logins,id,credit_amount,wallet_amount,subscription_type,plan_type,is_unlimited,premium_storage,trial_account_type,billing_cycle_status,subscription_amount,credit_given,currency_val,times_of_subscription,kits_count,position_created,number_of_invitations,pitchers_counts,apply_mode,def_interview_counts,interview_counts,ai_interview_counts
92,Select Source International,Accounting & Finance,2,0,1,1,2016-11-22,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3066.0,1,1,2,,34.0,0,0.0,0.0,0,0.0,0,0.0,0,1.0,2,2.0,825.0,7.0,17640.0,1.0,3.0,2.0,0.0
92,Select Source International,Accounting & Finance,2,0,1,1,2016-11-22,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3066.0,1,1,2,,34.0,0,0.0,0.0,0,0.0,0,0.0,0,1.0,2,2.0,825.0,7.0,17640.0,0.0,3.0,2.0,0.0
92,Select Source International,Accounting & Finance,2,0,1,1,2016-11-22,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3066.0,1,1,2,,34.0,0,0.0,0.0,0,0.0,0,199.0,0,1.0,2,2.0,825.0,7.0,17640.0,1.0,3.0,2.0,0.0
92,Select Source International,Accounting & Finance,2,0,1,1,2016-11-22,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3066.0,1,1,2,,34.0,0,0.0,0.0,0,0.0,0,199.0,0,1.0,2,2.0,825.0,7.0,17640.0,0.0,3.0,2.0,0.0
92,Select Source International,Accounting & Finance,2,0,1,1,2016-11-22,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3066.0,1,1,5,,3.0,0,0.0,0.0,0,0.0,0,0.0,0,1.0,2,2.0,825.0,7.0,17640.0,1.0,3.0,2.0,0.0
92,Select Source International,Accounting & Finance,2,0,1,1,2016-11-22,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3066.0,1,1,5,,3.0,0,0.0,0.0,0,0.0,0,0.0,0,1.0,2,2.0,825.0,7.0,17640.0,0.0,3.0,2.0,0.0
92,Select Source International,Accounting & Finance,2,0,1,1,2016-11-22,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3066.0,1,1,5,,3.0,0,0.0,0.0,0,0.0,0,199.0,0,1.0,2,2.0,825.0,7.0,17640.0,1.0,3.0,2.0,0.0
92,Select Source International,Accounting & Finance,2,0,1,1,2016-11-22,1,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3066.0,1,1,5,,3.0,0,0.0,0.0,0,0.0,0,199.0,0,1.0,2,2.0,825.0,7.0,17640.0,0.0,3.0,2.0,0.0
106,Singhal System Solutions Pvt. Ltd.,IT Software- ERP / CRM,IT-Software/Software Services,0,1,-1,2012-12-08,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,4511.0,1,1,15,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
124,Aviation Company,Airlines & Automotive,Airline,0,1,1,2013-11-15,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,4169.0,1,1,31,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,1.0,,3.0,1.0,,,
125,Uk Aviation Company,Airlines & Automotive,Airline,0,1,1,2013-11-18,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,4166.0,1,1,32,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
126,EMMINENT COMPANY,Airlines & Automotive,Airline,0,1,1,2013-11-22,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,4162.0,1,1,33,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,1.0,,2.0,1.0,,,
127,C H Robinson,Supply Chain,Shipping Services,0,1,1,2013-11-28,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,4156.0,0,1,34,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,28.0,0.0,0.0
128,Medtronic,Accounting & Finance,Accounting & Finance,0,1,1,2013-12-01,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,4153.0,1,1,35,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,1.0,,1.0,1.0,,,
129,Aegis Communications Group,Human Resources,BPO/KPO/ITES,0,1,1,2013-12-03,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,4151.0,1,1,36,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,1.0,,1.0,1.0,,,
130,"Golden Compas, LLC",Business,Business Services,0,1,1,2013-12-09,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,4145.0,1,1,37,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
131,"Pump and Meter Service, Inc",Sales,Construction,0,1,1,2014-01-06,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,4117.0,1,1,38,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,1.0,,,,,,
132,Vaultara ,IT & Software Development,Medical & Health/Wellbeing Services,0,1,1,2014-01-06,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,4117.0,1,1,39,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
133,Westridge Marketing,Business,Internet,0,1,1,2014-01-06,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,4117.0,1,1,40,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
134,Xigent Solutions,Professional Services,"IT Recruiting, Staffing, & Temporary Labor",0,1,1,2014-01-06,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,4117.0,1,1,41,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
136,"Creditor Advocates, Inc",Accounting & Finance,Accounting & Finance,0,1,1,2014-01-06,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,4117.0,1,1,43,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
137,Swimwear Anywhere,Marketing & Media,Clothing & Textile Manufacturing,0,1,1,2014-01-07,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,4116.0,1,1,44,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,1.0,,,,,,
138,Hennepin County WorkForce Center,Government,Government & Military,0,1,1,2014-01-07,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,4116.0,1,1,45,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,4.0,,4.0,1.0,,,
143,H&H Partners Inc,IT & Software Development,"Computer (Hardware, Software, & IT)",0,1,1,2014-01-14,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,4109.0,1,1,49,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
148,Case Concepts,Business,Manufacturing,0,1,1,2014-01-29,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,4094.0,1,1,54,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,2.0,,4.0,1.0,,,
151,sunwest,IT & Software Development,IT-Software/Software Services,0,1,-1,2014-01-30,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,4093.0,0,1,57,,11107.0,0,0.0,0.0,0,,0,0.0,0,1.0,2,1.0,1.0,,4.0,1.0,4.0,0.0,0.0
151,sunwest,IT & Software Development,IT-Software/Software Services,0,1,-1,2014-01-30,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,4093.0,0,1,57,,11107.0,0,0.0,0.0,0,,0,199.0,0,1.0,2,1.0,1.0,,4.0,1.0,4.0,0.0,0.0
159,Skywings Advisors Pvt Ltd,Human Resources,"IT Recruiting, Staffing, & Temporary Labor",0,1,0,2014-02-04,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,4088.0,1,1,65,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
252,Nationwide,Insurance,Insurance,0,1,1,2014-05-14,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3989.0,1,1,106,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,3.0,,4.0,1.0,,,
256,Grasslands Group of Companies Inc.,Other,Other,0,1,0,2014-05-14,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3989.0,1,1,107,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
260,Au Consultants Inc,Engineering,Engineering,0,1,0,2014-05-24,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3979.0,1,1,108,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
262,Pacestone Construction Ltd,Engineering,Engineering,0,1,0,2014-06-01,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3971.0,1,1,109,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
263,Red Clay Consulting,Consulting,Energy & Utilities,0,1,1,2014-06-03,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3969.0,1,1,110,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
264,ANNAPPA.S,Health Care & Medical,Medical & Health/Wellbeing Services,0,1,0,2014-06-06,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3966.0,1,1,111,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
265,SRG ,Administrative & Clerical,Accounting & Finance,0,1,1,2014-06-06,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3966.0,1,1,112,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
266,medienkreis,Sales,Real Estate & Property Management,0,1,0,2014-06-19,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3953.0,1,1,113,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
267,DChef Catering,Business,"IT Recruiting, Staffing, & Temporary Labor",0,1,0,2014-06-19,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3953.0,1,1,114,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
268,b.pharnacy,Pharmaceutical,Research & Analysis,0,1,0,2014-06-20,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3952.0,1,1,115,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
269,Enter Company Name,Hospitality,"Hotels, Lodging, & Tourism",0,1,0,2014-06-21,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3951.0,1,1,116,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
270,Rajat kumar singh,Human Resources,BPO/KPO/ITES,0,1,0,2014-06-21,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3951.0,1,1,117,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
271,dongil,Construction,Engineering,0,1,0,2014-06-22,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3950.0,1,1,118,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
272,syntel,IT & Software Development,"Computer (Hardware, Software, & IT)",0,1,1,2014-06-22,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3950.0,1,1,119,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
273,PARLE,Research,Research & Analysis,0,1,0,2014-06-23,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3949.0,1,1,120,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
274,gov job,"Installation, Maintenance, & Repair",Electronics & Appliances,0,1,0,2014-06-24,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3948.0,1,1,121,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
275,Asian paints ltd,Supply Chain,Department Store,0,1,0,2014-06-24,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3948.0,1,1,122,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
276,3CIT ,IT & Software Development,IT-Software/Software Services,0,1,0,2014-06-25,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3947.0,1,1,123,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
277,Angel Broking Pvt. Ltd.,Accounting & Finance,Business Services,0,1,0,2014-06-26,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3946.0,1,1,124,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
278,Enter Company Name,Engineering,Clothing & Textile Manufacturing,0,1,0,2014-06-27,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3945.0,1,1,125,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
279,"paint,petrol,chemical",Manufacturing,Manufacturing,0,1,0,2014-07-01,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3941.0,1,1,126,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
280,high torque system private limited,Manufacturing,Manufacturing,0,1,0,2014-07-01,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3941.0,1,1,127,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
281,pune,Biotech & Science,Biotechnology & Pharmaceuticals,0,1,-1,2014-07-01,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3941.0,1,1,128,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
282,Enter Company Name,Creative & Design,"Computer (Hardware, Software, & IT)",0,1,-1,2014-07-01,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3941.0,1,1,129,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
283, Serco Bpo,BPO/ITES,BPO/KPO/ITES,0,1,1,2014-07-06,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3936.0,1,1,130,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
284,Flippa,Editorial & Writing,Printing & Publishing,0,1,0,2014-07-09,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3933.0,1,1,131,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
286,Select Source International,Consulting,"IT Recruiting, Staffing, & Temporary Labor",0,1,1,2014-07-10,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3932.0,1,1,132,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,6.0,,7.0,1.0,2.0,0.0,0.0
288,Memorial Medical Center,Health Care & Medical,Medical & Health/Wellbeing Services,0,1,1,2014-07-25,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3917.0,1,1,133,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
294,Azul Systems,IT & Software Development,IT-Software/Software Services,0,1,1,2014-08-21,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3890.0,1,1,134,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
297,meco ind,Accounting & Finance,Accounting & Finance,0,1,0,2014-09-03,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3877.0,1,1,135,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
298,Perimeter Healthcare Staffing,Health Care & Medical,Recruitment,0,1,0,2014-09-03,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3877.0,1,1,136,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
299,Testing comp,IT & Software Development,IT-Software/Software Services,0,1,1,2014-09-08,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3872.0,1,1,137,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
303,Conquerors Market,Accounting & Finance,Accounting & Finance,0,1,0,2014-10-14,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3836.0,1,1,138,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
307,Alpha Gamma Delta,Consulting,Non-Profit,0,1,0,2014-10-21,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3829.0,1,1,139,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
308,Frank Company,Skilled Labor,Construction,0,1,-1,2014-10-22,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3828.0,1,1,140,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
309,Innovate Solutions Group,Skilled Labor,Construction,0,1,-1,2014-10-28,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3822.0,1,1,141,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
310,jnl pty ltd,Sales,Other,0,1,-1,2014-11-14,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3805.0,1,1,142,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
313,IT Solution Provider,IT & Software Development,IT-Software/Software Services,0,1,0,2014-12-29,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3760.0,1,1,143,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
314,IICT,IT & Software Development,"Computer (Hardware, Software, & IT)",0,1,1,2015-01-03,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3755.0,1,1,144,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
315,InterCo,Professional Services,"Computer (Hardware, Software, & IT)",0,1,0,2015-01-06,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3752.0,1,1,145,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
318,Antela Developments Limited,Real Estate,Real Estate & Property Management,0,1,0,2015-01-07,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3751.0,1,1,146,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
319,Yahoo US,Accounting & Finance,Advertising & PR Services,0,Employer,0,2015-01-08,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3750.0,1,1,147,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
321,Gutter Force,Sales,Consumer Products,0,1,1,2015-01-09,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3749.0,1,1,148,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
322,GTS,Accounting & Finance,Accounting & Finance,0,Employer,1,2015-01-13,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3745.0,1,1,149,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
326,"Selectek, Inc",Professional Services,Engineering,0,Employer,1,2015-03-05,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3694.0,1,1,150,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
327,Envision27 Recruitment Private Limited,Recruitment,Recruitment,0,Recruiting Firm,0,2015-03-06,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3693.0,1,1,151,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,35.0,,643.0,1.0,30.0,0.0,0.0
328,DaddyBrand,Accounting & Finance,Internet,0,Employer,0,2015-03-09,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3690.0,1,1,152,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
329,DaddyJo,Accounting & Finance,"Computer (Hardware, Software, & IT)",0,Ad Agency,0,2015-03-09,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3690.0,1,1,153,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
330,http://www.dizercorp.com/,Recruitment,"IT Recruiting, Staffing, & Temporary Labor",0,1,1,2015-03-12,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3687.0,1,1,154,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
331,cookie,Accounting & Finance,Accounting & Finance,0,1,0,2015-03-24,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3675.0,1,1,155,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
333,InTravelGroup,Accounting & Finance,Accounting & Finance,0,1,0,2015-03-27,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3672.0,1,1,156,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
335,Vivir Amoura,Accounting & Finance,Advertising & PR Services,0,Employer,0,2015-04-06,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3662.0,1,1,157,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
336,Engen Enterprises,Accounting & Finance,Accounting & Finance,0,Employer,0,2015-04-07,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3661.0,1,1,158,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
337,www.findingengineers.com,Engineering,Engineering,0,Recruiting Firm,0,2015-04-08,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3660.0,1,1,159,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
352,russwheeler.com,Accounting & Finance,Accounting & Finance,0,Employer,0,2015-05-02,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3636.0,1,1,160,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
353,"Peterborough Players, Inc.",Marketing & Media,Non-Profit,0,Employer,1,2015-05-13,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3625.0,1,1,161,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
355,Aroha Technologies Inc,Accounting & Finance,Accounting & Finance,0,Recruiting Firm,1,2015-05-18,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3620.0,1,1,162,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
356,HPT,Accounting & Finance,Accounting & Finance,0,Employer,0,2015-05-19,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3619.0,1,1,163,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
359,SolTech,IT & Software Development,"Computer (Hardware, Software, & IT)",0,Recruiting Firm,0,2015-05-22,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3616.0,1,1,164,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
360,TRADING OFHOSPITAL & HEALTH CARE EDUCATIONAL,Accounting & Finance,Accounting & Finance,0,Employer,0,2015-05-25,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3613.0,1,1,165,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
363,Cyprus home and garden,Business,Retail,0,Employer,1,2015-05-27,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3611.0,1,1,166,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
372,Bhim International,Accounting & Finance,Accounting & Finance,0,Employer,0,2015-06-04,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3603.0,1,1,167,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
373,AHM PSSPL,Accounting & Finance,Accounting & Finance,0,Recruiting Firm,0,2015-06-04,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3603.0,1,1,168,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
379,abubakar,Human Resources,Accounting & Finance,0,Recruiting Firm,0,2015-06-15,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3592.0,1,1,169,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
384,jobconnection,Accounting & Finance,Accounting & Finance,0,Recruiting Firm,1,2015-06-19,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3588.0,1,1,170,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
385,HMS,Accounting & Finance,Accounting & Finance,0,Employer,1,2015-06-22,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3585.0,1,1,171,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,1.0,,1.0,1.0,,,
387,Cobonak,Accounting & Finance,Accounting & Finance,0,Employer,1,2015-07-01,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3576.0,1,1,172,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
389,ogonyc,Retail,Clothing & Textile Manufacturing,0,Employer,1,2015-07-02,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3575.0,1,1,173,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
392,Acosta Tax & Advisory PA,Accounting & Finance,Accounting & Finance,0,Employer,0,2015-07-06,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3571.0,1,1,174,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
395,global roto sheka,IT & Software Development,Printing & Publishing,0,Employer,0,2015-07-09,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3568.0,1,1,175,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
396,instajobs,Accounting & Finance,Accounting & Finance,0,Employer,0,2015-07-12,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3565.0,1,1,176,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
404,Pinnacle Group,IT Application Programming / Maintenance,"IT Recruiting, Staffing, & Temporary Labor",0,Recruiting Firm,1,2015-07-17,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3560.0,1,1,177,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,1.0,7.0,,2.0,1.0,1.0,0.0,0.0
414,Contract Central,Accounting & Finance,Accounting & Finance,0,Employer,1,2015-07-29,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3548.0,1,1,178,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
427,Montana distributors,Administrative & Clerical,Wholesalers,0,Employer,0,2015-08-06,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3540.0,1,1,179,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
428,goTask,Other,Other,0,Recruiting Firm,1,2015-08-11,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3535.0,1,1,180,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
431,Engage Hospitality,Hospitality,"Hotels, Lodging, & Tourism",0,Employer,1,2015-08-13,0,1,1,2,999,100,1.0,1.0,1.0,1,0,1-25,0,3533.0,1,1,181,,0.0,0,0.0,0.0,0,,0,0.0,0,1.0,1,,,,,,,,
